"NAME","TYPE","PRICE","REVIEW_COUNT","STAR","TELL","ADDRESS","ZIPCODE","MEDIAN_SAL","MEAN_SAL","POP","city"
"Chicopee Street Grill","Breakfast & Brunch",2,2,3.5,"(413) 437-8100","930   Chicopee St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Milanos Pizzaria & Restaurant","Pizza",1,23,4.5,"(413) 594-2857","340 Carew St  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Angelos Family Restaurant & Pizza","Italian",2,3,3.5,"(413) 533-3700","483 Grattan St  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Chipotle Mexican Grill","Mexican",2,24,4.5,"(413) 592-5455","530 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Maggios Pizza","Pizza",1,4,3.5,"(413) 315-9015","582   Chicopee St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Als Diner","Diners",2,22,4.5,"(413) 534-3607","14 Yelle St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Gary & Nancys Place","Diners",1,NA,3.5,"(413) 540-1926","930   Chicopee St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Country Trading & Restaurant","Breakfast & Brunch",1,5,5,"(413) 592-1641","771 Burnett Rd  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"The Collegian Court","Polish",2,14,3,"(413) 331-4444","89 Park St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Falls Pizza & Grinders","Pizza",1,14,3.5,"(413) 594-9133","103 Main St  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Jennifers Kitchen","Restaurants",1,7,3.5,"(413) 532-7758","574   Chicopee St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Dr Deegans Restaurant","Restaurants",2,7,4,"(413) 592-3378","510 Burnett Rd  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Pizza Palace Restaurant","Pizza",1,3,3,"(413) 592-0413","17 White Birch Plz  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Bernats Polish Meat Products","Delis",1,3,5,"(413) 594-8768","895 Meadow St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Panera Bread","Sandwiches",1,8,5,"(413) 593-1800","601 Memorial Drive  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Kellys","Sports Bars",2,3,4,"(413) 732-7614","621 Center St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Auroras Pizzeria","Pizza",1,7,5,"(413) 593-3222","1720 Westover Rd  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Maximum Capacity Sports Bar","Sports Bars",1,8,3.5,"(413) 592-0719","116 School St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Red Fez Bar & Grill","Bars",2,4,3.5,"(413) 331-3534","70 Exchange St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Royal Buffet","Buffets",2,15,4,"(413) 593-8838","591 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Mr. Cone","Fast Food",2,4,3.5,"(413) 315-8585","1048 Granby Rd  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Doogans Deli Mart","Pizza",1,8,4.5,"(413) 598-8488","140 Broadway St  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"North China Restaurant","Chinese",1,17,3,"(413) 532-1499","1995 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Cavalier Restaurant","Modern European",1,17,3.5,"(413) 533-9195","366   Chicopee St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"C and T Pizza","Pizza",2,2,3,"(413) 534-0736","982   Chicopee St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Boston Bay Pizza","Pizza",1,16,5,"(413) 888-3000","515 Montgomery St  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Rumbleseat","Bars",1,4,3,"(413) 592-9025","482 Springfield St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Eat","Breakfast & Brunch",2,58,3,"(413) 276-0040","609 Page BlvdSpringfield, MA 01104","01104","35,380","43,969","22,078","Chicopee"
"Bridge Cafe","Pizza",1,6,4.5,"(413) 593-5553","840 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Wong Garden","Chinese",1,2,2,"(413) 533-8888","738   Chicopee St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Subway","Sandwiches",2,4,3.5,"(413) 538-5129","1525 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Applebees","American (Traditional)",1,13,4,"(413) 593-0134","597 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Dugout Cafe Pizza","Restaurants",2,NA,3,"(413) 533-1780","134 Meadow St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Papa Ginos Pizzeria","Pizza",2,4,3,"(413) 593-8844","611 Memorial Drive  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Great China Restaurant","Chinese",1,6,4,"(413) 534-5600","690 Grattan St  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Village Pizza","Pizza",3,NA,2,"(413) 536-4977","466   Chicopee St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Wings Over Chicopee","Chicken Wings",1,6,5,"(413) 539-9464","1408 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"The New County Kettle","American (Traditional)",2,2,2.5,"(413) 331-3988","129 Broadway St  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Giovannis Pizza Shop","Pizza",1,5,3,"(413) 536-1057","1885 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Pulaski Hall","Polish",2,2,3.5,"(413) 534-7388","13 Norman St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Westover Club","Bars",2,2,3,"(413) 557-2039","130 Galaxy Rd  Chicopee, MA 01022","01022","50,440","60,797","2,124","Chicopee"
"Chicken Queen","Chicken Wings",2,5,4,"(413) 593-1193","1782 Westover Rd  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Petes Restaurant","Restaurants",1,NA,4,"(413) 592-0113","353 Front St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Sarahs Place Breakfast & Lunch","American (Traditional)",1,NA,4,"(413) 437-8100","930 chicopee st  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Arbys","Burgers",1,4,2,"(413) 593-1437","1483 Granby Rd  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Jakes Wayback Burgers","Burgers",1,36,3.5,"(413) 342-4002","1375 Carew StSpringfield, MA 01104","01104","35,380","43,969","22,078","Chicopee"
"Dominos Pizza","Pizza",2,4,4,"(413) 593-9500","1273 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Taco Bell","Fast Food",1,2,4.5,"(413) 532-6583","1471 Memorial Drive  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Pizza Chop","Pizza",2,27,3.5,"(413) 331-3636","486 Springfield St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"China Star","Chinese",1,2,4,"(413) 598-0033","80 Main St  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Romanos Pizza Restaurant","Pizza",4,3,3.5,"(413) 594-7777","191 Exchange St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Capri Pizza","Pizza",1,5,2.5,"(413) 532-3460","18 Cabot StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"New York Super Heroes","Salad",1,26,4,"(413) 594-7827","108 W St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Greek Place","American (Traditional)",2,12,4.5,"","50 Holyoke StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"El Coqui Restaurant","Restaurants",2,23,3,"(413) 474-6343","116 School St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Buffalo Wild Wings","Chicken Wings",2,94,4,"(413) 331-5041","480 Memorial DriveCHICOPEE, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Bottega Cucina","Italian",2,27,3.5,"(413) 732-2500","46 Morgan RdWest Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"Master Chef","Sushi Bars",2,106,4,"(413) 322-0993","461 Granby RdSouth Hadley, MA 01075","01075","63,053","76,027","17,179","Chicopee"
"Collegian Court Restaurant","Restaurants",2,43,4.5,"(413) 592-5380","30 Longwood Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Chicken Queen","Chicken Wings",1,2,2.5,"(413) 592-2422","72 Dewey St  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Ichiban Chinese & Japanese Restaurant","Chinese",2,64,3.5,"(413) 533-9988","2090 Memorial DrSouth Hadley, MA 01075","01075","63,053","76,027","17,179","Chicopee"
"Matronis Pizza & Restaurant","Pizza",2,106,3.5,"(413) 598-8300","140 1/2 Exchange St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Cals Wood Fire Grill & Bar","Seafood",2,5,2,"(413) 827-9353","1068 Riverdale StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"Wendys","Burgers",2,2,1,"(413) 593-6529","786 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Dam Cafe","Cafes",2,27,3.5,"(413) 533-1866","2014 Northampton StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Rustys Place","Cafes",1,52,3.5,"(413) 437-7530","930 Hampden StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Holyoke Hummus Company","Food Stands",1,35,3.5,"(413) 225-1755","329 Main StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Papa Johns Pizza","Pizza",1,4,5,"(413) 331-3965","670 Broadway St  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Vinnys Pizza","Pizza",1,NA,5,"","140 Exchange St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Europa Deli","Delis",1,11,4.5,"(413) 594-7644","65 Cabot St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Rufuss Full of Flavor Diner","Diners",2,36,4,"(413) 732-4222","810 Cottage StSpringfield, MA 01104","01104","35,380","43,969","22,078","Chicopee"
"99 Restaurant & Pub","American (Traditional)",2,27,3.5,"(413) 731-9999","1371 Liberty StreetSpringfield, MA 01104","01104","35,380","43,969","22,078","Chicopee"
"Lucky Cheng","Chinese",2,11,4.5,"(413) 592-5699","920 Meadow St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"KFC","Fast Food",1,14,3.5,"(413) 532-3014","1307 Memorial Drive  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Burger King","Burgers",2,225,4.5,"(413) 593-8933","1284 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Dogs N Such","Restaurants",2,52,3,"(413) 594-4101","687 Front St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Mrs. Mitchells Kitchen","Irish",1,19,3.5,"(413) 322-8816","514 Westfield RdHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Chef Waynes Big Mamou","Cajun/Creole",1,5,4.5,"(413) 732-1011","63 Liberty StSpringfield, MA 01103","01103","16,963","25,747","2,731","Chicopee"
"Smokin Caboose","Barbeque",2,27,3.5,"(413) 207-1837","1049 North StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"McDonalds","Fast Food",1,4,3.5,"(413) 593-3110","639 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Windsor Cafe","Dive Bars",2,NA,5,"(413) 594-7221","101 Main St  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"The New OBriens Corner","Sports Bars",2,7,3.5,"(413) 734-9832","1082 Page BlvdSpringfield, MA 01104","01104","35,380","43,969","22,078","Chicopee"
"McDonalds","Fast Food",2,27,3.5,"(413) 592-5345","777 Meadow St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Red Robin Gourmet Burgers","Burgers",2,NA,1,"(413) 315-4350","27 Holyoke StreetHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Taste of Lebanon","Lebanese",1,52,3.5,"(413) 363-0414","553 Main StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"On The Border Mexican Grill & Cantina","Mexican",2,123,4.5,"(413) 304-3500","33 Border WayW. Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"Underground Pizza","Pizza",1,67,3.5,"(413) 538-9576","1 Bridge StSouth Hadley, MA 01075","01075","63,053","76,027","17,179","Chicopee"
"Subway","Fast Food",1,NA,5,"(413) 592-2737","27 Montgomery St  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"McDonalds","Burgers",1,8,5,"(413) 592-5345","777 Meadow St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Subway","Fast Food",2,27,3.5,"(413) 592-1592","Burnett Rd  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Hooters","American (Traditional)",2,38,3.5,"(413) 301-9741","1290 Riverdale StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"Holyoke Pizza","Pizza",1,10,4.5,"(413) 532-6666","213 South StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Rt 33 Pizza House","Pizza",1,6,3.5,"(413) 535-2002","2080 Memorial DrSouth Hadley, MA 01075","01075","63,053","76,027","17,179","Chicopee"
"Amedeos Restaurant Pizzeria & Lounge","Pizza",2,8,4,"(413) 536-4056","8 N Bridge StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Thai Place","Thai",2,46,4,"(413) 533-9231","480 Granby RdSouth Hadley, MA 01075","01075","63,053","76,027","17,179","Chicopee"
"Sportsmans Cafe","Cafes",2,3,4,"(413) 539-9200","162 High StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"ABC Pizza","Pizza",1,3,4,"(413) 534-4222","2233 Northampton StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Electric Cafe & Catering","Cafes",2,6,3.5,"(413) 345-5677","1 Open Square WayHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Alcoa Catering Service","Restaurants",2,27,3.5,"(413) 533-9195","366   Chicopee St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Nicks Nest","Hot Dogs",1,47,4,"(413) 532-5229","1597 Northampton StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Route 66 Diner","Diners",1,12,3.5,"(413) 737-4921","950 Bay StSpringfield, MA 01109","01109","34,638","44,049","30,683","Chicopee"
"Dons Deli and Fruit","Delis",1,9,4,"(888) 378-2758","29 Riverview Ter  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Subway","Sandwiches",1,37,4.5,"(413) 593-8820","645 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"DAngelo","Restaurants",1,25,3.5,"(413) 737-6796","1067 Riverdale StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"Hot Table","Sandwiches",1,23,3.5,"(413) 782-8800","455 Breckwood BlvdSpringfield, MA 01109","01109","34,638","44,049","30,683","Chicopee"
"Panera Bread","Sandwiches",2,215,4.5,"(413) 214-6333","935 Riverdale StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"Bulls-Eye Pizza","Pizza",2,27,3.5,"(413) 592-0413","Burnett Rd  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Cracker Barrel Old Country Store","American (Traditional)",2,52,3,"(413) 493-1831","227 Whiting Farms RdHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Outback Steakhouse","Steakhouses",2,17,3.5,"(413) 746-5700","1537 Riverdale StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"99 Restaurant","Fast Food",2,9,3,"(413) 593-9909","555 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"99 Restaurant & Pub","American (Traditional)",2,140,4,"(413) 532-9918","50 Holyoke StreetHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Student Prince Cafe and Fort Restaurant","German",1,9,3.5,"(413) 734-7475","8 Fort StSpringfield, MA 01103","01103","16,963","25,747","2,731","Chicopee"
"Russs","Diners",2,14,4.5,"","15 Rimmon AveSpringfield, MA 01107","01107","23,557","33,974","11,615","Chicopee"
"Dough Makers","Pizza",2,54,3.5,"(413) 594-5988","345   Chicopee St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Five Guys Burgers and Fries","Burgers",2,27,3.5,"(413) 306-5353","1268 Riverdale StWest Springfield, MA 01085","01085","57,598","68,897","40,392","Chicopee"
"Carrabbas Italian Grill","Italian",2,24,4,"(413) 733-3960","955 Riverdale StW. Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"Latinos Kitchen","Latin American",2,34,3.5,"(413) 737-2142","2757 Main StSpringfield, MA 01107","01107","23,557","33,974","11,615","Chicopee"
"North Garden","Chinese",1,7,4,"(413) 732-0338","42 Myron StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"PHO BQ","Vietnamese",2,22,4,"(413) 372-5379","764 Riverdale StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"Pic Pub & Pizzeria","Pizza",2,21,3,"(413) 535-2050","910 Hampden StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Cornerstone Cafe","Cafes",2,12,4,"(413) 746-1025","1414 Main StSpringfield, MA 01103","01103","16,963","25,747","2,731","Chicopee"
"Millies","Restaurants",1,20,4.5,"(413) 594-4991","129 Broadway St  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Colonial Cafe","Burgers",1,NA,5,"(413) 536-1935","550   Chicopee St  Chicopee, MA 01013","01013","36,578","46,179","22,907","Chicopee"
"Popeyes","Fast Food",1,9,2.5,"(413) 593-3088","753 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Pizza Hut","Pizza",2,27,3.5,"(413) 593-1326","555 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Family Pizza and Grinders","Pizza",1,14,4,"(413) 536-3197","334 Newton StSouth Hadley, MA 01075","01075","63,053","76,027","17,179","Chicopee"
"Bertuccis","Pizza",2,25,3.5,"(413) 788-9900","847 Riverdale StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"Felixs Breakfast and Sandwich Shop","Delis",1,35,4,"(413) 306-6010","67 Liberty StSpringfield, MA 01103","01103","16,963","25,747","2,731","Chicopee"
"Subway","Sandwiches",2,5,4.5,"(413) 593-1323","591 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"2 Guys Pizzeria","Pizza",2,24,3,"(413) 736-0422","477 Page BlvdSpringfield, MA 01104","01104","35,380","43,969","22,078","Chicopee"
"Sláinte","American (New)",3,61,3.5,"(413) 534-4000","80 Jarvis AveHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Mc Donalds Restaurant","Restaurants",1,6,3.5,"(413) 592-0646","350 Burnett Rd  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Old School Italian Pizzeria","Pizza",2,27,3.5,"(413) 737-3333","770 Bay StSpringfield, MA 01109","01109","34,638","44,049","30,683","Chicopee"
"Panjabi Tadka","Indian",1,NA,5,"(413) 732-1453","1688 Main StSpringfield, MA 01103","01103","16,963","25,747","2,731","Chicopee"
"El Morro Bakery and Restaurant","Bakeries",2,54,4,"(413) 737-1418","599 Page BlvdSpringfield, MA 01104","01104","35,380","43,969","22,078","Chicopee"
"Pennys Southern Style Soul Food","Soul Food",1,6,3,"(413) 301-8178","606 Page BlvdSpringfield, MA 01104","01104","35,380","43,969","22,078","Chicopee"
"Subway","Fast Food",2,6,3.5,"(413) 593-6501","591 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Fiesta Cafe","Cafes",1,2,5,"(413) 437-7919","305-307 Main StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Adolfos Ristorante","Italian",2,41,4,"(413) 746-5000","254 Worthington StSpringfield, MA 01103","01103","16,963","25,747","2,731","Chicopee"
"El Salvador Restaurant","Latin American",1,7,5,"(413) 781-5707","231 Hancock StSpringfield, MA 01109","01109","34,638","44,049","30,683","Chicopee"
"TNT Pizza","Pizza",1,11,3.5,"(413) 536-1100","548 South StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Pintus Indian Restaurant","Indian",2,82,3.5,"(413) 788-4929","25 Park AveWest Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"McDonalds","Fast Food",2,6,3.5,"(413) 532-5116","2194 Northampton StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Sianos Pizzeria & Restaurant","Pizza",1,17,3.5,"(413) 782-0066","965 Boston RdSpringfield, MA 01119","01119","45,184","52,187","13,170","Chicopee"
"Hannas Diner & Deli Shoppe","Polish",2,7,4,"(413) 342-4367","186 Main StIndian Orchard, MA 01151","01151","34,175","50,951","8,302","Chicopee"
"Manna Chinese Restaurant","Chinese",2,3,3.5,"(413) 746-8880","441 Springfield StSpringfield, MA 01107","01107","23,557","33,974","11,615","Chicopee"
"Red Rose Pizzeria","Pizza",1,159,3,"(413) 739-8510","1060 Main StSpringfield, MA 01103","01103","16,963","25,747","2,731","Chicopee"
"City Pizza","Pizza",2,2,4,"(413) 536-1113","420 High StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Blackjack Steakhouse","American (New)",2,33,5,"(413) 737-2784","912 Main StSpringfield, MA 01103","01103","16,963","25,747","2,731","Chicopee"
"Bobs Restaurant","American (New)",1,31,4,"(413) 589-5500","200 Ctr StLudlow, MA 01056","01056","63,318","72,027","21,205","Chicopee"
"Strums Deli and Meats","Meat Shops",2,6,4,"(413) 532-8020","502 Westfield RdHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"LongHorn Steakhouse","Steakhouses",2,22,4,"(413) 747-8500","1105 Riverdale StWest Springfield, MA 01089","01089","53,711","64,226","27,894","Chicopee"
"McDonalds","Fast Food",2,27,3.5,"(413) 592-0646","350 Burnett Rd  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Ruby Tuesday","Burgers",2,NA,5,"(413) 532-0409","50 Holyoke StreetHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Mandarin Gourmet","Chinese",2,15,3,"(413) 538-8080","481 Newton StSouth Hadley, MA 01075","01075","63,053","76,027","17,179","Chicopee"
"Dennys","Breakfast & Brunch",2,7,4.5,"(413) 592-6059","467 Memorial Dr  Chicopee Falls, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"Palate","Latin American",2,12,3,"(413) 363-2354","1168 Boston RdSpringfield, MA 01119","01119","45,184","52,187","13,170","Chicopee"
"Brickhouse Tavern","American (New)",2,11,4,"(413) 363-2728","537 Main StSpringfield, MA 01151","01151","34,175","50,951","8,302","Chicopee"
"Geung Wah","Restaurants",1,13,4.5,"(413) 532-1499","1995 Memorial Dr  Chicopee, MA 01020","01020","50,058","58,516","29,626","Chicopee"
"El Guanaco","Mexican",1,5,3.5,"(413) 536-5598","50 Lamb StSouth Hadley, MA 01075","01075","63,053","76,027","17,179","Chicopee"
"Dennys","American (Traditional)",1,16,2.5,"(413) 532-7554","2173 Northampton StHolyoke, MA 01040","01040","35,549","43,615","39,827","Chicopee"
"Sabor A Quisqueya Restaurant","Latin American",2,27,3.5,"(413) 736-3940","326 Saint James AveSpringfield, MA 01109","01109","34,638","44,049","30,683","Chicopee"
