"NAME","TYPE","PRICE","REVIEW_COUNT","STAR","TELL","ADDRESS","ZIPCODE","MEDIAN_SAL","MEAN_SAL","POP","city"
"Crown Fried Chicken","Chicken Wings",1,6,4,"(781) 592-2545","256 Chatham St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Nicks Pizza Roast Beef and Subs","Pizza",1,18,4.5,"(339) 440-5696","50 Western Ave  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Rincon Macorisano","Caribbean",2,12,3,"(781) 592-5823","350 Washington St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Christines Breakfast & Lunch","Breakfast & Brunch",1,9,3.5,"(781) 780-9101","617 Chestnut St  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Haywards","Seafood",1,23,4,"(781) 595-9563","125   Lynnfield St  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Beach Side Roast Beef & Pizza","Sandwiches",1,9,3.5,"(781) 595-9384","207 Lewis St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Cm Bistro Cafe","Latin American",1,4,3.5,"(781) 842-3650","159 Central Ave  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Georges Roast Beef","Sandwiches",1,21,3.5,"(781) 599-2209","124 Broad St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Super Seven Subs & Pizza","Pizza",1,14,2.5,"(781) 581-2153","889 Western Ave  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"La Fe Restaurant","Latin American",1,8,4,"(781) 593-3333","189 Union St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Montes Restaurant","Pizza",1,61,4.5,"(781) 599-0478","141 Eastern Ave  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Damicis Downtown Cafe & Bakery","Italian",1,21,3,"(781) 593-8500","41 Sutton St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Minos Roast Beef & Subs","Sandwiches",1,28,4,"(781) 581-7577","244 Broadway  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Faucis Pizza","Pizza",1,60,4,"(781) 595-1310","4   Lynnfield St  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Lucky Dragon Restaurant","Chinese",2,13,3.5,"(781) 595-8008","318 Broadway  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Nickeys Pizza","Pizza",1,24,4,"(781) 595-9306","64   Lynnfield St  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Jamaica Flavor","Caribbean",1,5,4.5,"(781) 477-9517","121 Pleasant St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Johns Roast Beef","American (Traditional)",1,34,3.5,"(781) 595-6105","111 Western Ave  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Tony Lenas","Pizza",1,10,3,"(781) 581-3435","617 Boston St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Bread Dreams","Food Delivery Services",1,7,3.5,"(781) 598-7132","66 Market Sq  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"El Tipico Restaurant","Latin American",1,17,4,"(781) 586-9535","29 Neptune Blvd  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Pollo Royal","Fast Food",1,5,3,"(781) 780-9953","115 Commercial St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Madinas Pizza and Subs","Pizza",1,9,3,"(781) 596-0200","468 Chestnut St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Mediterranean Grill","Mediterranean",1,7,4,"(781) 595-0707","252 Western Ave  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Primo Pizza & Roast Beef","Pizza",1,22,3.5,"(781) 599-8144","200 Franklin St  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"New Style Asian Food","Asian Fusion",1,23,3.5,"(781) 596-1688","25 Boston St  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"China Bowl","Chinese",1,2,3.5,"(781) 581-1439","170 Union St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"La Ruta Restaurant","Dominican",1,5,3.5,"(781) 599-3864","21 Neptune Blvd  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Green Tea Chinese Restaurant & Bar","Chinese",2,64,3,"(781) 595-2100","751   Lynnway  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Charlies Seafood","Seafood",2,35,3,"(781) 595-8953","188 Essex St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"RF OSullivans & Son","Burgers",2,17,3,"(617) 492-7773","151 Central Ave  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Obriens","Pubs",2,7,2.5,"(781) 593-8882","829 Boston St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Jade Pacifica","Chinese",1,19,3.5,"(781) 598-9569","101   Lynnfield St  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Los Chamos","Venezuelan",2,3,3.5,"(781) 595-0500","227 Union St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Damicis Bakery","Bakeries",2,69,5,"(781) 596-1559","500 Eastern Ave  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Paminos Pizza","Pizza",2,14,3.5,"(781) 469-0196","568 Walnut St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Little River Inn","Breakfast & Brunch",1,17,3.5,"(781) 593-4913","618 Boston St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Lynn House of Roast Beef","Restaurants",1,11,4,"(781) 598-3411","16 Market Sq  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Shoreline Grill & Pizza","Pizza",1,12,3,"(781) 477-0377","163 Lewis St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Supreme Subs","Pizza",1,7,4,"(781) 598-0767","883 Western Ave  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Carusos Pizza Center","Pizza",1,14,4,"(781) 599-9494","235 Union St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"El Tikal","Spanish",1,5,2.5,"(339) 440-4226","353 Summer Street  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Currys Fried Chicken","Southern",2,2,2.5,"(781) 592-6900","115 Commercial St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"El Gran Jaguar Restaurant","American (New)",2,4,4.5,"(781) 842-4635","228 Union St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Beijing","Chinese",2,15,4,"(781) 598-9100","50 Essex St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Montecristo","Mexican",1,10,4,"(781) 593-1548","116 Central Ave  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Halin Restaurant","Chinese",1,4,3.5,"(781) 581-2255","64 Market St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Jimmys Roast Beef","American (New)",1,3,3,"(781) 592-8242","435 Boston St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Mandees Pizza","Pizza",1,33,5,"(781) 599-6000","65 Goodridge St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Trios","Mexican",1,6,3.5,"(339) 440-4661","70 Market St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Kennedy Fried Chicken","Chicken Wings",1,7,3.5,"(781) 598-4825","1 Union St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Coach Petes Corner","Pizza",2,5,4,"(781) 595-7383","453 Chatham St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Dominos Pizza","Pizza",1,13,3.5,"(781) 581-8080","707 Western Ave  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Cafe El Molino","Colombian",2,2,1.5,"(781) 599-5800","937 Western Ave  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Le Petit Cafe","American (New)",2,2,4.5,"(781) 599-2227","23 Munroe St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Asian Bistro","Cantonese",1,10,3.5,"(781) 595-8888","217 Lewis St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Casa Metapan Restaurant","Latin American",1,3,2.5,"(339) 440-4664","778 Summer St.  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Dragon Inn Chinese Restaurant","Chinese",1,11,4,"(781) 599-6900","144 Market St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"3 Yolks Breakfast & Lunch Restaurant","Breakfast & Brunch",1,28,2.5,"(781) 596-1103","1103 Western Ave  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Little Caesars Pizza","Pizza",1,8,3,"(781) 780-5700","24 Union St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Wendys","Burgers",1,5,3.5,"(781) 596-1030","116 Boston St  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Imperial Buffet","Chinese",2,5,1.5,"(781) 593-9668","138 Boston St  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Christophers Market","Sandwiches",1,NA,2.5,"(781) 599-1744","236 Washington St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Sanguchon Peruano","Peruvian",1,30,3.5,"(781) 463-0001","418 Washington St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Chopstix","American (New)",2,NA,1,"(781) 477-2888","855 Western Ave  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Peoples Choice","Restaurants",4,2,1.5,"(781) 599-0491","17 Market Sq  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"G Bar & Kitchen","Bars",1,30,3.5,"(781) 596-2228","256 Humphrey StSwampscott, MA 01907","01907","90,516","120,329","14,463","Lynn"
"Tula Flavor Restaurant","Coffee & Tea",3,66,4,"(781) 598-1257","244 Washington St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Manitos Place","Latin American",1,NA,5,"(781) 927-4472","134 Munroe St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Best Food","Chinese",2,NA,4,"(781) 592-2008","48 State St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Union Variety","Coffee & Tea",1,9,2,"(781) 599-9447","88 Union St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Pizza Lovers","Pizza",1,82,4.5,"(781) 581-9914","61 Essex St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Figaros Revere Beach","American (Traditional)",1,8,2,"(781) 629-5841","425 Revere Beach BlvdRevere, MA 02151","02151","51,723","60,340","47,323","Lynn"
"Lincolns Landing","Breakfast & Brunch",1,30,3.5,"(781) 593-5565","156 Humphrey StSwampscott, MA 01907","01907","90,516","120,329","14,463","Lynn"
"Paradiso Ristorante","Italian",2,158,3.5,"(781) 581-7552","15 Railroad AveSwampscott, MA 01907","01907","90,516","120,329","14,463","Lynn"
"Mikes Place","Sandwiches",2,27,4,"(781) 233-8260","237 Hamilton StSaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"The Office","Restaurants",2,22,4,"(781) 599-3311","151 Central Ave  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Victors Italian Restaurant","Italian",1,30,3.5,"(781) 231-0532","560 Lincoln AveSaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Cafe Colombia","Cafes",2,66,4.5,"(781) 593-2444","34 Acorn St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"E C Trading and Marketing","Seafood",1,30,3.5,"(781) 598-5800","175 Alley St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Cafe Tropicana","Restaurants",1,30,3.5,"(781) 477-4242","649   Lynnway  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Magic Island","Restaurants",2,56,3.5,"(781) 596-2900","164 Franklin St  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Essex Farms","Convenience Stores",2,271,4,"(781) 595-9733","453 Chatham St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Dleomar","Restaurants",2,13,4.5,"(781) 595-6114","228 Union St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Dmarcos Cafe","Restaurants",1,30,3.5,"(781) 595-5505","54 State St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Town House Pizza","Pizza",2,3,2.5,"(781) 595-6118","35 N Franklin St  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"El Pulgarcito Dos","Spanish",2,NA,1,"(339) 440-5221","408 Summer Street  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Mc Donalds Restaurants","Restaurants",2,50,4.5,"(781) 581-2050","567   Lynnway  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Shoyu Chinese & Japanese cuisine","Chinese",1,192,4,"(781) 233-2888","124 BroadwaySaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Mi Tierra","Mexican",2,399,4,"(781) 599-5300","112 Union St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Christinas","Fast Food",1,30,3.5,"(781) 598-3800","55 Boston St  Lynn, MA 01904","01904","69,263","77,218","17,916","Lynn"
"Stellas Mexican Grill","Mexican",1,144,4,"(781) 581-6632","115 Commercial St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Bianchis Pizza","Pizza",1,37,4,"(781) 284-9472","322 Revere Beach BlvdRevere, MA 02151","02151","51,723","60,340","47,323","Lynn"
"Good Eats","Fast Food",2,65,4.5,"(781) 593-6001","256 Chatham St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Arties Place","Diners",2,50,4,"(978) 531-0069","117   Lynnfield StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"Captain Bobs Seafood","Seafood",2,25,4,"(781) 581-3593","568 Walnut St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Pizza Plus","Pizza",1,30,3.5,"(781) 596-9687","778 Summer St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"La Vita Mia","Italian",2,NA,1,"(781) 233-7227","38 Hamilton StSaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Hawthorne By the Sea","Seafood",3,56,3.5,"(781) 595-5735","153 Humphrey StSwampscott, MA 01907","01907","90,516","120,329","14,463","Lynn"
"Subway","Sandwiches",1,16,2.5,"(781) 595-3333","4 Wheeler St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"Wingstreet","Chicken Wings",1,3,2.5,"(781) 592-0066","39 State St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Celleys Pub & Grub","American (New)",2,NA,2,"(781) 595-9260","742 Western Ave  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Taco Ranchero","Mexican",1,30,3.5,"(888) 643-3339","115 Commercial St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"The Tin Whistle","Bars",2,28,4.5,"(978) 741-1912","241 Jefferson AveSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"East Coast Seafood","Seafood",2,3,1.5,"(781) 593-1737","175 Alley St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Mexican Food With Casa Antigua","Spanish",1,25,4,"(781) 808-3012","126 Oxford Dr  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Pizza Hut","Italian",2,230,4,"(781) 592-0066","39 State St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Hometown Pizza","Pizza",2,26,4.5,"(781) 233-4600","23 Essex StSaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Maekha Thai","Thai",1,7,3.5,"(781) 629-3692","163 Squire RdRevere, MA 02151","02151","51,723","60,340","47,323","Lynn"
"Effies Pizza","Pizza",1,30,3.5,"(781) 346-6036","816 Boston St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Dubes","Seafood",1,5,2,"(978) 744-9531","317 Jefferson AveSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"Junction Deli","Restaurants",2,63,4,"(781) 595-9827","65 Exchange St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"Boston Fried Chicken","Chicken Wings",2,NA,4,"(781) 595-1345","61 Franklin St  Lynn, MA 01902","01902","38,107","49,159","45,617","Lynn"
"C & C Lobster","Seafood",1,5,5,"(978) 530-1500","297   Lynn StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"Bb-Qs","Restaurants",2,51,3.5,"(781) 593-2599","665 Western Ave  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Iron Town Diner","Diners",1,30,3.5,"(781) 558-2070","325 Main StSaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"North Atlantic Traders Limited","Seafood",2,137,4.5,"(781) 595-8085","175 Alley St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Trackside Bar & Grill","Portuguese",2,60,4.5,"(978) 531-1047","30 Warren StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"Sabellas Ravioli","Italian",1,25,5,"(781) 286-0820","910 BroadwayRevere, MA 02151","02151","51,723","60,340","47,323","Lynn"
"Petrillos Italian Kitchen","Italian",2,101,4,"(978) 977-5330","6 Foster StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"Victors Italian Cuisine","Italian",2,69,4,"(781) 558-5210","1539 BroadwaySaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Mama Blanca Restaurent and Lounge","Mexican",1,NA,5,"(781) 584-3678","125 Oxford St  Lynn, MA 01901","01901","18,257","33,810","1,630","Lynn"
"McDonalds","Fast Food",2,168,3.5,"(781) 581-6072","780   Lynnway  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Kellys Roast Beef","Sandwiches",1,3,3.5,"(781) 233-5000","595 Broadway Rt 1SSaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Continental","American (New)",1,72,3.5,"(781) 233-2587","266 BroadwaySaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Newmans Bakery","Bakeries",2,32,3.5,"(781) 592-1550","252 Humphrey StSwampscott, MA 01907","01907","90,516","120,329","14,463","Lynn"
"KFC","Fast Food",1,12,4,"(781) 595-0134","720   Lynnway  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Antonias At The Beach Restaurant & Bar","Italian",2,91,1.5,"(781) 284-1272","492 Revere Beach BlvdRevere, MA 02151","02151","51,723","60,340","47,323","Lynn"
"Nicks Place","Pizza",2,38,3,"(781) 231-8100","306 Central StSaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Rizzos Roast Beef & Pizza","Pizza",2,24,4,"(978) 531-2118","178   Lynn StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"Taqueria Montecristo","Mexican",2,2,3.5,"(339) 440-4664","778 Summer St  Lynn, MA 01905","01905","42,449","51,336","23,905","Lynn"
"Firenze Trattoria","Italian",3,119,1,"(978) 219-1188","2 Lynde StSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"Champions Pub","Pubs",2,70,4.5,"(978) 531-7776","114 Foster StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"Tumble Inn Diner","Diners",1,49,4,"(781) 231-1103","488 Lincoln AveSaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Stonewood Tavern","American (New)",2,95,3.5,"(978) 531-5311","139   Lynnfield StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"Saugus Deli","Fast Food",2,4,3,"(781) 558-1626","62 Hamilton StSaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Bobs Surf & Turf","Seafood",2,36,4.5,"(978) 744-9366","400 Highland AveSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"Polcaris Restaurant","Pizza",2,140,3,"(781) 233-3765","92 BroadwaySaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Thai Thani Restaurant","Thai",2,33,3.5,"(781) 596-1820","408 Humphrey StSwampscott, MA 01907","01907","90,516","120,329","14,463","Lynn"
"Peabody Bread Co","Bakeries",1,14,3.5,"(978) 854-5280","168 Main StPeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"The Little Depot Diner","Diners",1,132,4.5,"(978) 977-7775","1 Railroad AvePeabody, MA 01960","01960","67,119","78,619","47,991","Lynn"
"Jimmys Steer House","Steakhouses",2,128,4.5,"(781) 233-8600","114 BroadwaySaugus, MA 01906","01906","69,051","84,874","26,160","Lynn"
"The Ship Restaurant","Seafood",2,74,3.5,"(781) 584-8286","24 Broadway  Lynnfield, MA 01906","01906","69,051","84,874","26,160","Lynn"
"Periwinkles Food Shoppe","Sandwiches",1,35,4,"(978) 825-0099","540 Loring AveSalem, MA 01970","01970","57,313","70,552","40,268","Lynn"
"B.W.s Grill","Breakfast & Brunch",1,30,3.5,"(781) 629-3778","843 BroadwayRevere, MA 02151","02151","51,723","60,340","47,323","Lynn"
