NAME,TYPE,PRICE,REVIEW_COUNT,STAR,TELL,ADDRESS,ZIPCODE,MEDIAN_SAL,MEAN_SAL,POP,city
Toro,Tapas Bars,3,1360,4,(617) 536-4300,"1704 Washington St  Boston, MA 02118",2118,51368,82360,22527,Boston
The Parish Cafe,Sandwiches,2,978,4,(617) 247-4777,"361 Boylston St  Boston, MA 02116",2116,80153,136491,19480,Boston
El Pelón Taquería,Mexican,1,704,4,(617) 262-9090,"92 Peterborough St  Boston, MA 02215",2215,30726,51218,21896,Boston
Yankee Lobster Fish Market,Seafood Markets,2,691,4.5,(617) 345-9799,"300 Northern Ave  Boston, MA 02210",2210,61807,86291,413,Boston
Zest Mediterranean Grille,Mediterranean,1,66,4,(617) 867-6767,"1076 Boylston St  Boston, MA 02215",2215,30726,51218,21896,Boston
Island Creek Oyster Bar,Seafood,3,1483,4.5,(617) 532-5300,"500 Commonwealth Ave  Boston, MA 02215",2215,30726,51218,21896,Boston
Marliave,French,3,866,4.5,(617) 422-0004,"10 Bosworth St  Boston, MA 02108",2108,96033,149809,3324,Boston
Kitchen,American (New),3,188,3.5,(617) 695-1250,"560 Tremont St  Boston, MA 02118",2118,51368,82360,22527,Boston
Avana Sushi,Japanese,1,582,4,(617) 818-7782,"42 Beach St  Boston, MA 02111",2111,31442,93529,4948,Boston
Silvertone,Bars,2,661,4.5,(617) 338-7887,"69 Bromfield St  Boston, MA 02108",2108,96033,149809,3324,Boston
Panza,Italian,2,669,4,(617) 557-9248,"326 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Piperi Mediterranean Grill,Mediterranean,1,309,4,(617) 227-7471,"One Beacon St  Boston, MA 02108",2108,96033,149809,3324,Boston
Lincoln Tavern & Restaurant,American (New),2,308,4.5,(617) 765-8636,"425 W Broadway  Boston, MA 02127",2127,64285,80697,29457,Boston
Five Horses Tavern South End,American (New),2,151,4,(617) 936-3930,"535 Columbus Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Figs,Pizza,2,509,4,(617) 742-3447,"42 Charles St  Boston, MA 02114",2114,69809,110095,11170,Boston
The Tip Tap Room,American (New),2,346,4,(857) 350-3344,"138 Cambridge St  Boston, MA 02114",2114,69809,110095,11170,Boston
Piattini,Italian,2,409,4,(617) 536-2020,"226 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
Atlantic Fish Company,Seafood,3,1486,3.5,(617) 267-4000,"761 Boylston St  Boston, MA 02116",2116,80153,136491,19480,Boston
Scollay Square,Seafood,2,360,4,(617) 742-4900,"21 Beacon St  Boston, MA 02108",2108,96033,149809,3324,Boston
La Famiglia Giorgios,Italian,2,593,4,(617) 367-6711,"112 Salem St  Boston, MA 02113",2113,60386,84170,6453,Boston
Gaslight,Modern European,2,1363,4,(617) 422-0224,"560 Harrison Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Giacomos,Italian,2,699,4,(617) 536-5723,"431 Columbus Ave  Boston, MA 02116",2116,80153,136491,19480,Boston
Cinquecento Roman Trattoria,Italian,3,280,4,(617) 338-9500,"500 Harrison Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
The Daily Catch,Italian,2,812,4,(617) 523-8567,"323 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Cafe Polonia,Polish,2,271,4,(617) 269-0110,"611 Dorchester Ave  Boston, MA 02127",2127,64285,80697,29457,Boston
Ward 8,Cocktail Bars,2,176,4.5,(617) 823-4478,"90 N Washington St  Boston, MA 02113",2113,60386,84170,6453,Boston
Figs,Pizza,2,263,4,(617) 242-2229,"67 Main St  Boston, MA 02129",2129,80223,108709,15195,Boston
Galleria Umberto,Pizza,1,357,3.5,(617) 227-5709,"289 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Ko Pies At the Shipyard,American (New),2,115,4.5,(617) 418-5234,"256 Marginal St  Boston, MA 02128",2128,42613,55095,38185,Boston
Tenoch Mexican,Mexican,1,122,4.5,(617) 248-9537,"3 Lewis St  Boston, MA 02110",2110,102972,135093,1606,Boston
Trophy Room,American (New),2,77,4.5,(617) 482-3450,"26 Chandler St  Boston, MA 02116",2116,80153,136491,19480,Boston
Sam LaGrassas,Sandwiches,2,579,4,(617) 357-6861,"44 Province St  Boston, MA 02108",2108,96033,149809,3324,Boston
Picco,Ice Cream & Frozen Yogurt,2,782,4.5,(617) 927-0066,"513 Tremont St  Boston, MA 02116",2116,80153,136491,19480,Boston
Paulis,Sandwiches,2,334,4,(857) 284-7064,"65 Salem St  Boston, MA 02113",2113,60386,84170,6453,Boston
Boston Chowda Co.,Seafood,2,417,4.5,(617) 742-4441,"1 Faneuil Hall Market Pl  Boston, MA 02109",2109,92310,129015,3278,Boston
Grass Roots Cafe,Sandwiches,1,70,4,(617) 951-2124,"101 Arch St  Boston, MA 02110",2110,102972,135093,1606,Boston
Mulligans,Sandwiches,1,72,3.5,(617) 248-1520,"83 Canal St  Boston, MA 02114",2114,69809,110095,11170,Boston
Zest Mediterranean Grille,Mediterranean,1,66,4.5,(617) 867-6767,"1076 Boylston St  Boston, MA 02215",2215,30726,51218,21896,Boston
Orinoco,Latin American,2,416,4.5,(617) 369-7075,"477 Shawmut Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Al Dente Restaurant,Italian,2,574,4,(617) 523-0990,"109 Salem St  Boston, MA 02113",2113,60386,84170,6453,Boston
The Beehive,Jazz & Blues,2,1347,4,(617) 423-0069,"541 Tremont St  Boston, MA 02116",2116,80153,136491,19480,Boston
Koy,Korean,2,139,3.5,(857) 991-1483,"16 North St  Boston, MA 02109",2109,92310,129015,3278,Boston
Mei Mei Street Kitchen,Food Trucks,1,148,4,(857) 250-4959,"506 Park Dr  Boston, MA 02215",2215,30726,51218,21896,Boston
Grass Roots Cafe,Sandwiches,1,70,4.5,(617) 951-2124,"101 Arch St  Boston, MA 02110",2110,102972,135093,1606,Boston
Tenoch Mexican,Mexican,1,122,4.5,(617) 248-9537,"3 Lewis St  Boston, MA 02110",2110,102972,135093,1606,Boston
Coppa,Italian,3,489,4.5,(617) 391-0902,"253 Shawmut Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Seoul,Korean,2,119,3.5,(617) 973-6680,"156 Cambridge St  Boston, MA 02114",2114,69809,110095,11170,Boston
Shojo,Chinese,2,306,3.5,(617) 423-7888,"9A Tyler St  Boston, MA 02111",2111,31442,93529,4948,Boston
Roast Beast,Sandwiches,1,323,4,(617) 877-8690,"1080 Commonwealth Ave  Boston, MA 02215",2215,30726,51218,21896,Boston
Hillstone Restaurant,American (New),3,450,4.5,(617) 573-9777,"60 State St  Boston, MA 02109",2109,92310,129015,3278,Boston
Trophy Room,American (New),2,77,4,(617) 482-3450,"26 Chandler St  Boston, MA 02116",2116,80153,136491,19480,Boston
Boston Burger Company,Burgers,2,327,4,(857) 233-4560,"1100 Boylston St  Boston, MA 02215",2215,30726,51218,21896,Boston
Lucy Ethiopian Cafe,Ethiopian,2,223,4,(617) 536-0415,"334 Massachusetts Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
Granary Tavern,American (New),2,281,4,(617) 449-7110,"170 Milk St  Boston, MA 02109",2109,92310,129015,3278,Boston
Corner Tavern,Bars,2,182,3.5,(617) 262-5555,"421 Marlborough St  Boston, MA 02115",2115,30282,54356,25637,Boston
Q Restaurant,Chinese,2,430,4,(857) 350-3968,"660 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
Orinoco,Latin American,2,416,3.5,(617) 369-7075,"477 Shawmut Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Al Dente Restaurant,Italian,2,574,4,(617) 523-0990,"109 Salem St  Boston, MA 02113",2113,60386,84170,6453,Boston
Maná Escondido Café,Spanish,1,25,4,(617) 266-0900,"68 Aguadilla St  Boston, MA 02118",2118,51368,82360,22527,Boston
Mirisola’s,Italian,1,40,4.5,(617) 269-9701,"200 L St  Boston, MA 02127",2127,64285,80697,29457,Boston
The Elephant Walk,Cambodian,2,23,4.5,(617) 247-1500,"1415 Washington St  Boston, MA 02118",2118,51368,82360,22527,Boston
Sofá Café,Cafes,1,59,4.5,(857) 250-2381,"217 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
Roast Beast,Sandwiches,1,323,4,(617) 877-8690,"1080 Commonwealth Ave  Boston, MA 02215",2215,30726,51218,21896,Boston
Shojo,Chinese,2,306,4.5,(617) 423-7888,"9A Tyler St  Boston, MA 02111",2111,31442,93529,4948,Boston
Shawarma Falafel,Middle Eastern,1,136,4,(857) 265-3017,"26 Province St  Boston, MA 02108",2108,96033,149809,3324,Boston
Hillstone Restaurant,American (New),3,450,4.5,(617) 573-9777,"60 State St  Boston, MA 02109",2109,92310,129015,3278,Boston
Granary Tavern,American (New),2,281,3.5,(617) 449-7110,"170 Milk St  Boston, MA 02109",2109,92310,129015,3278,Boston
Lucy Ethiopian Cafe,Ethiopian,2,223,3.5,(617) 536-0415,"334 Massachusetts Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
Andres Cafe,American (Traditional),1,93,4,(617) 267-9599,"811 Harrison Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Metropolis,Wine Bars,2,339,4,(617) 247-2931,"584 Tremont St  Boston, MA 02118",2118,51368,82360,22527,Boston
Woodys Grill and Tap,Bars,2,202,4,(617) 375-9663,"58 Hemenway St  Boston, MA 02115",2115,30282,54356,25637,Boston
Cafe Gigu,Cafes,2,24,4,(617) 561-4448,"102 Meridian St  Boston, MA 02128",2128,42613,55095,38185,Boston
Paraiso Restaurant,Spanish,1,30,4.5,(617) 265-7067,"750 Dudley St  Boston, MA 02125",2125,44266,57482,32937,Boston
The Glenville Stops,American (New),2,131,4.5,(617) 903-3638,"87 Glenville Ave  Boston, MA 02134",2134,33863,47915,19641,Boston
Corner Tavern,Bars,2,182,4.5,(617) 262-5555,"421 Marlborough St  Boston, MA 02115",2115,30282,54356,25637,Boston
Victorias Diner,Diners,2,269,4,(617) 442-5965,"1024 Massachusetts Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Q Restaurant,Chinese,2,430,3.5,(857) 350-3968,"660 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
Intermission Tavern,Bars,2,257,4,(617) 451-5997,"228 Tremont St  Boston, MA 02116",2116,80153,136491,19480,Boston
Franklin Café,Lounges,2,427,3.5,(617) 350-0010,"278 Shawmut Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Santarpios Pizza,Pizza,2,698,4,(617) 567-9871,"111 Chelsea St  Boston, MA 02128",2128,42613,55095,38185,Boston
Bonapita,Mediterranean,1,83,4,(857) 350-4606,"49 Franklin St  Boston, MA 02110",2110,102972,135093,1606,Boston
Bukowski Tavern,Pubs,2,491,4.5,(617) 437-9999,"50 Dalton St  Boston, MA 02115",2115,30282,54356,25637,Boston
Abby Lane Food & Spirits,American (New),2,221,4,(617) 451-2229,"255 Tremont St  Boston, MA 02116",2116,80153,136491,19480,Boston
Clay Pot Cafe,Cantonese,1,44,3.5,(617) 357-5262,"74 Kneeland St  Boston, MA 02111",2111,31442,93529,4948,Boston
Rinos Place,Italian,2,470,4,(617) 567-7412,"258 Saratoga St  Boston, MA 02128",2128,42613,55095,38185,Boston
The Lower Depths,Pubs,2,370,4,(617) 266-6662,"476 Commonwealth Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
Pad Thai Cafe,Thai,1,280,3.5,(617) 247-3399,"1116 Boylston St  Boston, MA 02115",2115,30282,54356,25637,Boston
Maurizios,Italian,2,204,4,(617) 367-1123,"364 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Flour Bakery + Café,American (New),2,403,4,(617) 437-7700,"131 Clarendon St  Boston, MA 02116",2116,80153,136491,19480,Boston
Winsor Dim Sum Café,Dim Sum,2,628,4,(617) 338-1688,"10 Tyler St  Boston, MA 02111",2111,31442,93529,4948,Boston
Gyro City,Greek,1,124,3.5,(617) 266-4976,"88 Peterborough St  Boston, MA 02215",2215,30726,51218,21896,Boston
The Glenville Stops,American (New),2,131,4.5,(617) 903-3638,"87 Glenville Ave  Boston, MA 02134",2134,33863,47915,19641,Boston
Anchovies,Italian,2,270,4.5,(617) 266-5088,"433 Columbus Ave  Boston, MA 02116",2116,80153,136491,19480,Boston
Banh Mi House,Bubble Tea,1,75,4,(617) 956-4039,"48 Winter St  Boston, MA 02108",2108,96033,149809,3324,Boston
Gourmet Dumpling House,Chinese,2,1022,4.5,(617) 338-6223,"52 Beach St  Boston, MA 02111",2111,31442,93529,4948,Boston
Cafe Gigu,Cafes,2,24,3.5,(617) 561-4448,"102 Meridian St  Boston, MA 02128",2128,42613,55095,38185,Boston
Woodys Grill and Tap,Bars,2,202,3.5,(617) 375-9663,"58 Hemenway St  Boston, MA 02115",2115,30282,54356,25637,Boston
Tasty Burger,Burgers,1,660,4,(617) 425-4444,"1301 Boylston St  Boston, MA 02215",2215,30726,51218,21896,Boston
Lolita Cocina & Tequila Bar,Mexican,2,795,4,(617) 369-5609,"271 Dartmouth St  Boston, MA 02116",2116,80153,136491,19480,Boston
Legal Crossing,Seafood,3,149,4,(617) 692-8888,"558 Washington St  Boston, MA 02111",2111,31442,93529,4948,Boston
Banh Mi House,Bubble Tea,1,75,4,(617) 956-4039,"48 Winter St  Boston, MA 02108",2108,96033,149809,3324,Boston
Limoncello Ristorante,Italian,2,266,4.5,(617) 523-4480,"190 North St  Boston, MA 02113",2113,60386,84170,6453,Boston
Sofá Café,Cafes,1,59,4,(857) 250-2381,"217 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
Clover,Food Trucks,1,182,4,,"Dewey Sq  Boston, MA 02111",2111,31442,93529,4948,Boston
Taqueria Jalisco,Mexican,1,133,4,(617) 567-6367,"291 Bennington St  Boston, MA 02128",2128,42613,55095,38185,Boston
Mirisolas,Italian,1,40,4.5,(617) 269-9701,"200 L St  Boston, MA 02127",2127,64285,80697,29457,Boston
Pad Thai Cafe,Thai,1,280,3.5,(617) 247-3399,"1116 Boylston St  Boston, MA 02115",2115,30282,54356,25637,Boston
OTTO,Pizza,1,108,4,(617) 232-0447,"888 Commonwealth Ave  Boston, MA 02215",2215,30726,51218,21896,Boston
Sweetgreen,Fruits & Veggies,2,54,4,(857) 263-7916,"372 Congress St  Boston, MA 02210",2210,61807,86291,413,Boston
Thinking Cup,Coffee & Tea,2,214,4.5,(617) 247-3333,"85 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
The Paramount,Breakfast & Brunch,2,147,4.5,(617) 269-9999,"667 E Broadway  Boston, MA 02127",2127,64285,80697,29457,Boston
My Cousins Place,Cafes,1,41,4,(857) 350-3029,"396 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Toscano Restaurant,Italian,3,305,4,(617) 723-4090,"47 Charles St  Boston, MA 02114",2114,69809,110095,11170,Boston
Anchovies,Italian,2,270,4,(617) 266-5088,"433 Columbus Ave  Boston, MA 02116",2116,80153,136491,19480,Boston
Italian Express Pizzeria,Italian,2,185,4,(617) 561-0038,"336 Sumner St  Boston, MA 02128",2128,42613,55095,38185,Boston
Sweetgreen,Salad,2,292,4.5,(617) 936-3464,"659 Boylston St  Boston, MA 02116",2116,80153,136491,19480,Boston
Menton,French,4,278,3.5,(617) 737-0099,"354 Congress St  Boston, MA 02210",2210,61807,86291,413,Boston
Dinos,Italian,2,211,4.5,(617) 227-1991,"141 Salem St  Boston, MA 02113",2113,60386,84170,6453,Boston
Flour Bakery + Café,American (New),2,403,4,(617) 437-7700,"131 Clarendon St  Boston, MA 02116",2116,80153,136491,19480,Boston
Lolita Cocina & Tequila Bar,Mexican,2,795,4,(617) 369-5609,"271 Dartmouth St  Boston, MA 02116",2116,80153,136491,19480,Boston
Teranga,Bars,2,204,4,(617) 266-0003,"1746 Washington St  Boston, MA 02118",2118,51368,82360,22527,Boston
Taqueria Jalisco,Mexican,1,133,4,(617) 567-6367,"291 Bennington St  Boston, MA 02128",2128,42613,55095,38185,Boston
Gather,American (New),2,152,4.5,(617) 982-7220,"75 Northern Ave  Boston, MA 02210",2210,61807,86291,413,Boston
Tasty Burger,Burgers,1,660,3.5,(617) 425-4444,"1301 Boylston St  Boston, MA 02215",2215,30726,51218,21896,Boston
Citizen Public House & Oyster Bar,Gastropubs,2,414,4,(617) 450-9000,"1310 Boylston St  Boston, MA 02215",2215,30726,51218,21896,Boston
Beantown Pho & Grill,Vietnamese,2,90,3.5,(857) 263-8440,"272 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
Taqueria Jalisco,Mexican,1,133,3.5,(617) 567-6367,"291 Bennington St  Boston, MA 02128",2128,42613,55095,38185,Boston
Figaros,Delis,1,77,4.5,(617) 426-2121,"105 beach St  Boston, MA 02111",2111,31442,93529,4948,Boston
Beantown Pho & Grill,Vietnamese,2,90,4,(857) 263-8440,"272 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
Tasty Burger,Burgers,1,660,4,(617) 425-4444,"1301 Boylston St  Boston, MA 02215",2215,30726,51218,21896,Boston
South Street Diner,Diners,1,380,4,(617) 350-0028,"178 Kneeland St  Boston, MA 02111",2111,31442,93529,4948,Boston
JJ Foleys,Pubs,2,145,3.5,(617) 728-9101,"117 E Berkeley St  Boston, MA 02118",2118,51368,82360,22527,Boston
Teatro,Italian,3,367,4,(617) 778-6841,"177 Tremont St  Boston, MA 02111",2111,31442,93529,4948,Boston
Citizen Public House & Oyster Bar,Gastropubs,2,414,4,(617) 450-9000,"1310 Boylston St  Boston, MA 02215",2215,30726,51218,21896,Boston
Cafe Rustico,Italian,1,99,3.5,(617) 742-8770,"85 Canal St  Boston, MA 02114",2114,69809,110095,11170,Boston
Limoncello Ristorante,Italian,2,266,4,(617) 523-4480,"190 North St  Boston, MA 02113",2113,60386,84170,6453,Boston
Luckys Lounge,Lounges,2,496,3.5,(617) 357-5825,"355 Congress St  Boston, MA 02210",2210,61807,86291,413,Boston
Mamas Place,Greek,1,103,3.5,(617) 566-1300,"764 Huntington Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
Clover,Food Trucks,1,182,3.5,,"Dewey Sq  Boston, MA 02111",2111,31442,93529,4948,Boston
Sushi Station,Japanese,2,114,4,(617) 738-0888,"1562 Tremont St  Boston, MA 02120",2120,28794,41569,11553,Boston
Genki Ya,Sushi Bars,2,207,4,(617) 338-8686,"232 Tremont St  Boston, MA 02116",2116,80153,136491,19480,Boston
Billys Sub Shop,Diners,1,98,4,(617) 426-1822,"57 Berkeley St  Boston, MA 02116",2116,80153,136491,19480,Boston
Cha Cha Cha Taqueria,Mexican,1,39,4.5,(617) 785-3516,"145 Dartmouth St  Boston, MA 02116",2116,80153,136491,19480,Boston
Anthonys Cafe,Italian,1,72,4,(617) 742-2987,"252 Commercial St  Boston, MA 02109",2109,92310,129015,3278,Boston
Mr. Dooleys,Irish,2,221,4,(617) 338-5656,"77 Broad St  Boston, MA 02109",2109,92310,129015,3278,Boston
Casa Razdora,Italian,1,209,4,(617) 338-6700,"115 Water St  Boston, MA 02109",2109,92310,129015,3278,Boston
Mama’s Place,Greek,1,103,3.5,(617) 566-1300,"764 Huntington Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
JJ Foley’s,Pubs,2,145,3.5,(617) 728-9101,"117 E Berkeley St  Boston, MA 02118",2118,51368,82360,22527,Boston
Masa,American (New),2,847,4,(617) 338-8884,"439 Tremont St  Boston, MA 02116",2116,80153,136491,19480,Boston
Brown Sugar Cafe,Thai,2,670,3.5,(617) 787-4242,"1033 Commonwealth Ave  Boston, MA 02215",2215,30726,51218,21896,Boston
Pellino’s Ristorante,Bars,2,112,4,(617) 227-7300,"2 Prince St  Boston, MA 02109",2109,92310,129015,3278,Boston
Caffé Vittoria,Coffee & Tea,1,488,4,(617) 227-7606,"296 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Les Zygomates,French,3,299,4,(866) 813-3772,"129 South St  Boston, MA 02111",2111,31442,93529,4948,Boston
Douzo,Sushi Bars,3,722,4,(617) 859-8886,"131 Dartmouth St  Boston, MA 02116",2116,80153,136491,19480,Boston
Las Ventas,Spanish,1,73,4,(617) 266-0905,"700 Harrison Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Rod Dee Thai 2,Thai,1,205,4,(617) 859-0969,"94 Peterborough St  Boston, MA 02215",2215,30726,51218,21896,Boston
Zo,Greek,1,64,3.5,,"92 State St  Boston, MA 02109",2109,92310,129015,3278,Boston
Delux Café,Bars,2,253,4.5,(617) 338-5258,"100 Chandler St  Boston, MA 02116",2116,80153,136491,19480,Boston
Sportello,Italian,3,564,4,(617) 737-1234,"348 Congress St  Boston, MA 02210",2210,61807,86291,413,Boston
Scampo,Italian,3,342,4,(617) 536-2100,"215 Charles St  Boston, MA 02114",2114,69809,110095,11170,Boston
Dirty Water Dough Company,Pizza,1,160,4,(617) 262-0090,"222 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
Las Ventas,Spanish,1,73,4,(617) 266-0905,"700 Harrison Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
Back Bay Sandwich,Sandwiches,1,55,4,(617) 451-1561,"31 St James Ave  Boston, MA 02116",2116,80153,136491,19480,Boston
B & G Oysters,Seafood,3,694,4,(617) 423-0550,"550 Tremont St  Boston, MA 02116",2116,80153,136491,19480,Boston
Caffé Vittoria,Coffee & Tea,1,488,4,(617) 227-7606,"296 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
The Merchant,American (New),2,142,4,(617) 482-6060,"60 Franklin St  Boston, MA 02110",2110,102972,135093,1606,Boston
Uburger,Burgers,1,371,3.5,(617) 536-0448,"636 Beacon St  Boston, MA 02215",2215,30726,51218,21896,Boston
Thinking Cup,Coffee & Tea,2,214,4,(617) 247-3333,"85 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
The Merchant,American (New),2,142,4.5,(617) 482-6060,"60 Franklin St  Boston, MA 02110",2110,102972,135093,1606,Boston
Nico Ristorante,Italian,3,258,3.5,(617) 742-0404,"417 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Les Zygomates,French,3,299,4,(866) 813-3772,"129 South St  Boston, MA 02111",2111,31442,93529,4948,Boston
Mangia Mangia,Italian,1,24,4,(617) 523-1768,"147 Endicott St  Boston, MA 02113",2113,60386,84170,6453,Boston
Bistro Du Midi,French,3,390,4,(617) 426-7878,"272 Boylston St  Boston, MA 02116",2116,80153,136491,19480,Boston
Mi Pueblito Restaurant,Mexican,2,88,4,(617) 569-3787,"333 Border St  Boston, MA 02128",2128,42613,55095,38185,Boston
Brown Sugar Cafe,Thai,2,670,4.5,(617) 787-4242,"1033 Commonwealth Ave  Boston, MA 02215",2215,30726,51218,21896,Boston
L’Espalier,French,4,627,4,(617) 262-3023,"774 Boylston St  Boston, MA 02199",2199,68080,149005,1004,Boston
Fogo de Chão Brazilian Steakhouse,Brazilian,3,355,3.5,(617) 585-6300,"200 Dartmouth St  Boston, MA 02116",2116,80153,136491,19480,Boston
Fin’s Sushi and Grill,Sushi Bars,2,256,4,(617) 267-8888,"636 Beacon St  Boston, MA 02215",2215,30726,51218,21896,Boston
Sonsie,American (New),2,783,4,(617) 351-2500,"327 Newbury St  Boston, MA 02115",2115,30282,54356,25637,Boston
Carmelina’s,Italian,2,268,3.5,(617) 742-0020,"307 Hanover St  Boston, MA 02113",2113,60386,84170,6453,Boston
Hong Kong Eatery,Cantonese,1,283,4,(617) 423-0838,"79 Harrison Ave  Boston, MA 02111",2111,31442,93529,4948,Boston
Gather,American (New),2,152,3.5,(617) 982-7220,"75 Northern Ave  Boston, MA 02210",2210,61807,86291,413,Boston
Cafe Fleuri,Breakfast & Brunch,3,195,3.5,(617) 451-1900,"250 Franklin St  Boston, MA 02110",2110,102972,135093,1606,Boston
City Bar,Lounges,3,225,4,(617) 536-5300,"61 Exeter St  Boston, MA 02199",2199,68080,149005,1004,Boston
Falafel King,Falafel,1,294,4,(617) 338-8355,"48 Winter St  Boston, MA 02108",2108,96033,149809,3324,Boston
Wai Wai Restaurant,Chinese,1,93,4,(617) 338-9833,"26 Oxford St  Boston, MA 02111",2111,31442,93529,4948,Boston
Tavern In The Square,Sports Bars,2,48,3.5,(617) 263-0404,"120 Beverly St  Boston, MA 02114",2114,69809,110095,11170,Boston
Bonapita,Mediterranean,1,83,3.5,(857) 350-4606,"49 Franklin St  Boston, MA 02110",2110,102972,135093,1606,Boston
Lucca Back Bay,Italian,3,197,4.5,(617) 247-2400,"116 Huntington Ave  Boston, MA 02116",2116,80153,136491,19480,Boston
South End Buttery,Bakeries,2,588,4,(617) 482-1015,"314 Shawmut Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
