"NAME","TYPE","PRICE","REVIEW_COUNT","STAR","TELL","ADDRESS","ZIPCODE","MEDIAN_SAL","MEAN_SAL","POP","city"
"Ganko Ittetsu Ramen","Ramen",2,126,4.5,"(617) 730-8100","318 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Virginias Fine Foods","Delis",1,53,4,"(617) 566-7775","8A Cypress St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"FuGaKyu Japanese Cuisine","Sushi Bars",2,976,3.5,"(617) 734-1268","1280 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Shan-A-Punjab","Indian",3,194,4,"(617) 734-9000","455 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Pomodoro","Italian",2,188,4,"(617) 566-4455","24 Harvard St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Dok Bua Thai Kitchen","Thai",3,537,4,"(617) 232-2955","411 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"The Fireplace","American (New)",2,487,4,"(617) 975-1900","1634 Beacon St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Pon Thai Bistro","Thai",3,67,3.5,"(617) 608-3593","213 Washington St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"La Morra","Italian",2,206,4,"(617) 739-0007","48 Boylston St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Matt Murphys Pub","Pubs",3,286,4,"(617) 232-0188","14 Harvard St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Annas Taqueria","Mexican",2,57,3.5,"(617) 739-7300","1412 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Village Smokehouse","Barbeque",2,203,4,"(617) 566-3782","1 Harvard St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Giggling Rice Thai To Go","Thai",1,42,4,"(617) 232-9888","1009 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Wu Er by WOW Barbecue","Barbeque",2,34,4.5,"(617) 566-8858","320 Washington St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Yokohama","Sushi Bars",2,72,4,"(617) 734-6465","238 Washington St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"U-Sushi","Sushi Bars",2,87,4,"(617) 278-1688","1393 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"The Brookline Spa Three Squares","Pizza",1,33,4,"(617) 566-6060","75 Harvard St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Taberna De Haro","Tapas Bars",3,217,3.5,"(617) 277-8272","999 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Genki Ya","Sushi Bars",2,617,4,"(617) 277-3100","398 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Michaels Deli","Delis",2,297,4,"(617) 738-3354","256 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Madras Masala","Indian",2,22,4,"(617) 566-9943","191 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Clover","American (New)",1,64,3.5,"","6 Harvard St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Pizzeria Dante","Pizza",2,141,3.5,"(617) 232-5353","415 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"OLearys Irish Pub and Restaurant","Irish",2,74,4,"(617) 734-0049","1010 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Dorado Tacos & Cemitas","Mexican",1,610,4,"(617) 566-2100","401 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Brothers Roast Beef & Pizza","Sandwiches",1,20,4,"(617) 739-5500","293 Cypress St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Busy Bee Diner","Diners",1,179,4,"(617) 566-8733","1046 Beacon St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Pho Lemongrass","Vietnamese",2,250,3.5,"(617) 731-8600","239 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Japonaise Bakery and Cafe","Bakeries",2,237,3.5,"(617) 566-7730","1020 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Pizza Stop","Pizza",1,25,4,"(617) 738-7005","226 Cypress St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Super Fusion Cuisine","Sushi Bars",2,247,4,"(617) 277-8221","690A Washington St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"El Centro","Mexican",2,69,4.5,"(617) 232-4200","236 Washington St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Takusan Sushi","Sushi Bars",2,184,3.5,"(617) 739-0000","1223 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Lees Burgers","Burgers",1,80,3.5,"(617) 487-8689","1331 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Sushi Express","Sushi Bars",1,108,3.5,"(617) 738-5658","1038 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Coolidge Corner Clubhouse","Sports Bars",2,343,3.5,"(617) 566-4948","307 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Basil Rice","Asian Fusion",1,27,3,"(617) 608-3563","479 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Pure Cold Press","Juice Bars & Smoothies",2,73,4,"(617) 487-8948","326 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Shanghai Jade","Dim Sum",2,35,3.5,"(617) 738-1018","1374 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"La Voile","French",2,21,3.5,"(617) 277-1260","1627 Beacon St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Brookline Family Restaurant","Turkish",2,252,4,"(617) 277-4466","305 Washington St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"OSAKA Japanese Sushi & Steak House","Japanese",2,315,3.5,"(617) 732-0088","14 Green St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Upper Crust Pizzeria","Pizza",2,275,3.5,"(617) 734-4900","286 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Seven Subs","Sandwiches",1,89,3,"(617) 232-7070","1 Centre St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Golden Temple","Chinese",2,372,4,"(617) 277-9722","1651 Beacon St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Martins Coffee Shop","Coffee & Tea",1,177,3,"(617) 566-0005","35 Harvard St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Kupels Bakery","Bakeries",1,270,3.5,"(617) 566-9528","421 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Rod Dee Thai Cuisine","Thai",1,51,3.5,"(617) 738-4977","1424 Beacon St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"The Butcherie","Meat Shops",2,47,3.5,"(617) 731-9888","428 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Village Pizza House","Pizza",1,36,4,"(617) 731-4210","312 Washington St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Capital One Café","Cafes",1,12,3.5,"(617) 278-6285","1327 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Boston House of Pizza","Pizza",1,34,4.5,"(617) 734-1560","173 Amory St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Wings Over Brookline","American (Traditional)",2,221,3.5,"(617) 264-9464","477 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Rubins Kosher Restaurant","Delis",2,118,3,"(617) 731-8787","500 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Jerusalem Pita & Grill","Kosher",2,116,3,"(617) 739-2400","10 Pleasant St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Oriental Pearl","Vietnamese",1,102,3,"(617) 739-0008","220 Washington St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Sichuan Garden","Chinese",2,144,3,"(617) 734-1870","295 Washington St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Khao Sarn","Thai",2,179,3.5,"(617) 566-7200","250 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Hong Kong Cafe II","Chinese",2,40,3.5,"(617) 232-3838","1391 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Grano Neapolitan Pizza","Pizza",2,48,3,"(617) 264-4700","8 Cypress St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Washburn Underground Kitchen","American (Traditional)",3,2,3.5,"","  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Chef Chows House","Chinese",2,125,4.5,"(617) 739-2469","230 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Village Fare Pizza","Pizza",1,41,3.5,"(617) 739-2774","387 Washington St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Curry House","Indian",2,130,3,"(617) 734-3971","1335 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Renulas Greek Kitchen","Greek",1,15,4,"(617) 877-3939","Commonwealth Ave and St Marys St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Stoked Wood Fired Pizza","Pizza",2,11,4.5,"(617) 879-0707","1632 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Shiki","Japanese",2,211,3.5,"(617) 906-6062","9 Babcock St  Brookline, MA 02445","02445","105,027","160,933","21,282","Brookline"
"Dragon Star","Chinese",1,62,3,"(617) 277-4888","700 Washington St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Matuya Asian Cuisine","Japanese",2,2,5,"(617) 731-6700","696 Washington Street  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Rani Indian Bistro","Indian",2,197,3,"(617) 734-0400","1353 Beacon St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Chilacates","Mexican",1,139,4.5,"(617) 522-6000","224 Amory StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Kamiza Japanese Cuisine","Japanese",2,57,3,"(617) 731-6700","696 Washington St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Panera Bread","Sandwiches",2,48,3.5,"(617) 738-1501","888 Commonwealth Ave.  Brookline, MA 02115","02115","30,282","54,356","25,637","Brookline"
"Jims Deli & Restaurant","Delis",1,389,2.5,"(617) 787-2626","371 Washington StBrighton, MA 02135","02135","52,714","64,682","41,833","Brookline"
"Ten Tables","American (New)",3,544,4.5,"(617) 524-8810","597 Centre StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Panera Bread","Sandwiches",1,119,4,"(617) 738-1909","299 Harvard Street  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Cafe Eilat","Pizza",2,18,3,"(617) 277-7770","406 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"The Haven","Gastropubs",2,387,3,"(617) 524-2836","2 Perkins StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Island Creek Oyster Bar","Seafood",3,1745,4,"(617) 532-5300","500 Commonwealth AveBoston, MA 02215","02215","30,726","51,218","21,896","Brookline"
"El Pelón Taquería","Mexican",1,805,4.5,"(617) 262-9090","92 Peterborough StBoston, MA 02215","02215","30,726","51,218","21,896","Brookline"
"HOMU Sushi&Asian Cuisine","Sushi Bars",2,221,4,"(617) 277-2999","187 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Esperia Grill","Greek",2,292,3.5,"(617) 254-8337","344 Washington StBrighton, MA 02135","02135","52,714","64,682","41,833","Brookline"
"Blue Nile Restaurant","Ethiopian",2,165,4.5,"(617) 522-6453","389 Centre StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Alive & Kicking Lobsters","Seafood",2,522,4.5,"(617) 876-0451","269 Putnam AveCambridge, MA 02139","02139","62,821","83,356","35,273","Brookline"
"Dash Cafe","Cafes",1,110,4.5,"(617) 254-2797","5 Henshaw StBrighton, MA 02135","02135","52,714","64,682","41,833","Brookline"
"Whole Heart Provisions","Vegetarian",2,80,4.5,"(617) 202-5041","487 Cambridge StAllston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Garlic n Lemons","Middle Eastern",1,320,4.5,"(617) 783-8100","133 Harvard AveAllston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Roast Beast","Sandwiches",1,363,4.5,"(617) 877-8690","1080 Commonwealth AveBoston, MA 02215","02215","30,726","51,218","21,896","Brookline"
"The Glenville Stops","American (New)",2,154,4.5,"(617) 903-3638","87 Glenville AveBoston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Tres Gatos","Tapas Bars",2,263,4,"(617) 477-4851","470 Centre StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Canto 6","Bakeries",1,267,4.5,"(617) 983-8688","3346 Washington StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Dolphin Bay","Taiwanese",1,147,4.5,"(617) 562-1668","72 Brighton AveBoston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Dates & Olives","Mediterranean",1,69,3.5,"(617) 515-0010","160 Chestnut Hill AveBoston, MA 02135","02135","52,714","64,682","41,833","Brookline"
"Pikalo","Sandwiches",1,47,4.5,"(617) 522-1210","378 Centre StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Centre Street Café","Italian",2,69,4.5,"(617) 524-9217","669A Centre StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Deep Ellum","Pubs",2,921,4,"(617) 787-2337","477 Cambridge StAllston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Toro","Spanish",3,1497,4,"(617) 536-4300","1704 Washington StBoston, MA 02118","02118","51,368","82,360","22,527","Brookline"
"Mei Mei Street Kitchen","Food Trucks",1,160,4,"(857) 250-4959","506 Park DrBoston, MA 02215","02215","30,726","51,218","21,896","Brookline"
"Ariana Restaurant","Afghan",2,295,4,"(617) 208-8072","384 Western AveBoston, MA 02135","02135","52,714","64,682","41,833","Brookline"
"Lone Star Taco Bar","Mexican",2,337,4.5,"(617) 782-8226","479 Cambridge StAllston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Brueggers Bagels","Bagels",1,44,4,"(617) 566-3983","253 Harvard St  Brookline, MA 02446","02446","67,338","105,307","24,351","Brookline"
"Eastern Standard Kitchen and Drinks","American (New)",3,1396,3,"(617) 532-9100","528 Commonwealth AveBoston, MA 02215","02215","30,726","51,218","21,896","Brookline"
"Oleana Restaurant","Mediterranean",3,1082,3.5,"(617) 661-0505","134 Hampshire StCambridge, MA 02139","02139","62,821","83,356","35,273","Brookline"
"Asta","American (New)",4,119,4.5,"(617) 585-9575","47 Massachusetts AveBoston, MA 02115","02115","30,282","54,356","25,637","Brookline"
"Brickhouse Pizza & Grille","Pizza",1,175,4.5,"(617) 789-5559","256 Washington StBrighton, MA 02135","02135","52,714","64,682","41,833","Brookline"
"Amsterdam Falafelshop","Falafel",1,68,4,"(857) 317-2742","642 Beacon StBoston, MA 02215","02215","30,726","51,218","21,896","Brookline"
"Oppa Sushi","Sushi Bars",2,72,4.5,"(617) 202-3808","185 Harvard AveBoston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Atlantic Fish Company","Seafood",3,1674,4.5,"(617) 267-4000","761 Boylston StBoston, MA 02116","02116","80,153","136,491","19,480","Brookline"
"Brown Sugar Cafe","Thai",2,722,4,"(617) 787-4242","1033 Commonwealth AveBoston, MA 02215","02215","30,726","51,218","21,896","Brookline"
"Pho Basil","Vietnamese",2,666,4,"(617) 262-5377","177 Massachusetts AveBoston, MA 02115","02115","30,282","54,356","25,637","Brookline"
"Aurum Restaurant","American (New)",1,86,4,"(617) 522-3377","377 Centre StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Blunch","Breakfast & Brunch",1,304,4.5,"(617) 247-8100","59 E Springfield StBoston, MA 02118","02118","51,368","82,360","22,527","Brookline"
"Mike & Pattys","Sandwiches",1,887,4.5,"(617) 423-3447","12 Church StBoston, MA 02116","02116","80,153","136,491","19,480","Brookline"
"Audubon Boston","American (Traditional)",2,88,4,"(617) 421-1910","838 Beacon StBoston, MA 02215","02215","30,726","51,218","21,896","Brookline"
"Cafe Madeleine","Bakeries",1,103,4.5,"(857) 239-8052","517 Columbus AveBoston, MA 02118","02118","51,368","82,360","22,527","Brookline"
"Alfredos","Italian",1,107,4.5,"(617) 562-8222","229 Brighton AveAllston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Piperi Mediterranean Grill","Mediterranean",1,365,4.5,"(617) 227-7471","One Beacon StBoston, MA 02108","02108","96,033","149,809","3,324","Brookline"
"Barcelona Wine Bar South End","Spanish",2,332,4.5,"(617) 266-2600","525 Tremont StBoston, MA 02116","02116","80,153","136,491","19,480","Brookline"
"Pikaichi","Ramen",1,389,4,"(617) 789-4818","1 Brighton AveBoston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"The Coast Cafe","Southern",2,239,4,"(617) 354-7644","233 River StCambridge, MA 02139","02139","62,821","83,356","35,273","Brookline"
"The Salty Pig","American (New)",2,883,4,"(617) 536-6200","130 Dartmouth StBoston, MA 02116","02116","80,153","136,491","19,480","Brookline"
"Orinoco","Caribbean",2,456,4,"(617) 369-7075","477 Shawmut AveBoston, MA 02118","02118","51,368","82,360","22,527","Brookline"
"Vee Vee","American (New)",2,218,3.5,"(617) 522-0145","763 Centre StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Stir","American (New)",4,33,4,"(617) 423-7847","102 Waltham StBoston, MA 02118","02118","51,368","82,360","22,527","Brookline"
"El Oriental De Cuba","Cuban",2,358,4.5,"(617) 524-6464","416 Centre StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Lukes Lobster","Seafood",2,228,4,"(857) 350-4626","75 Exeter StreetBoston, MA 02116","02116","80,153","136,491","19,480","Brookline"
"Carlos Cucina Italiana","Italian",2,443,4.5,"(617) 254-9759","131 Brighton AveAllston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"The Old Havana","Cuban",2,60,4.5,"(617) 477-4248","349 Centre StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Corner Tavern","Bars",2,192,4.5,"(617) 262-5555","421 Marlborough StBoston, MA 02115","02115","30,282","54,356","25,637","Brookline"
"Sushi Station","Japanese",2,138,4,"(617) 738-0888","1562 Tremont StBoston, MA 02120","02120","28,794","41,569","11,553","Brookline"
"Holly Crab","Seafood",2,104,4,"(857) 263-3388","1098 Commonwealth AveBoston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Haley House Bakery Café","Bakeries",1,154,4,"(617) 445-0900","12 Dade StRoxbury, MA 02119","02119","36,316","47,419","23,537","Brookline"
"Chestnut Hill Restaurant","Breakfast & Brunch",1,16,3.5,"(617) 738-8654","616 Hammond StChestnut Hill, MA 02467","02467","130,044","220,734","15,408","Brookline"
"Kaju Tofu House","Korean",2,364,5,"(617) 208-8540","58 Harvard AveAllston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Samis Wrap N Roll","Street Vendors",1,39,4,"(617) 432-0402","107 Ave Louis PasteurBoston, MA 02115","02115","30,282","54,356","25,637","Brookline"
"Tasca","Spanish",2,763,4,"(617) 730-8002","1612 Commonwealth AveBrighton, MA 02135","02135","52,714","64,682","41,833","Brookline"
"Simpli Bar & Bites","Bars",2,82,4,"(617) 522-2400","3840 Washington StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Basta Pasta Trattoria","Italian",2,352,4.5,"(617) 576-6672","319 Western AveCambridge, MA 02139","02139","62,821","83,356","35,273","Brookline"
"Porter Cafe","Burgers",2,145,4,"(617) 942-2579","1723 Centre StWest Roxbury, MA 02132","02132","76,802","95,567","25,943","Brookline"
"SRV Boston","Italian",3,52,4.5,"(617) 536-9500","569 columbus aveBoston, MA 02118","02118","51,368","82,360","22,527","Brookline"
"Yoma","Burmese",2,261,4.5,"(617) 783-1372","5 N Beacon StAllston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Cha Yen Thai Cookery","Thai",1,137,3.5,"(617) 393-0031","613 Mt Auburn StWatertown, MA 02472","02472","74,968","89,065","32,913","Brookline"
"Tarboosh","Pizza",2,38,4.5,"(617) 671-5939","2 Brighton AveBoston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Picco","Ice Cream & Frozen Yogurt",2,869,4.5,"(617) 927-0066","513 Tremont StBoston, MA 02116","02116","80,153","136,491","19,480","Brookline"
"Ittoku","Japanese",2,184,4,"(617) 608-3630","1414 Commonwealth AveBoston, MA 02135","02135","52,714","64,682","41,833","Brookline"
"O Ya","Japanese",4,500,4,"(617) 654-9900","9 East St PlBoston, MA 02111","02111","31,442","93,529","4,948","Brookline"
"The Squealing Pig","Pubs",2,359,4.5,"(617) 566-6651","134 Smith StRoxbury Crossing, MA 02120","02120","28,794","41,569","11,553","Brookline"
"El Pelon Taqueria","Mexican",1,324,4,"(617) 779-9090","2197 Commonwealth AveBrighton, MA 02135","02135","52,714","64,682","41,833","Brookline"
"Twelve Hours","Asian Fusion",2,30,4,"(617) 202-5108","559 Washington StreetBrighton, MA 02135","02135","52,714","64,682","41,833","Brookline"
"Bonchon","Korean",2,691,5,"(617) 254-8888","123 Brighton AveAllston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Cafe Polonia","Polish",2,315,4,"(617) 269-0110","611 Dorchester AveBoston, MA 02127","02127","64,285","80,697","29,457","Brookline"
"The Druid","Pubs",2,447,4.5,"(617) 497-0965","1357 Cambridge StCambridge, MA 02139","02139","62,821","83,356","35,273","Brookline"
"Innas Kitchen","Delis",1,113,4.5,"(617) 244-5345","19 Pelham StNewton, MA 02459","02459","128,598","176,962","18,940","Brookline"
"Giulia","Italian",3,234,4.5,"(617) 441-2800","1682 Massachusetts AveCambridge, MA 02138","02138","68,127","112,348","34,994","Brookline"
"Soul Fire BBQ","Barbeque",2,591,4,"(617) 787-3003","182 Harvard AveAllston, MA 02134","02134","33,863","47,915","19,641","Brookline"
"Boston Burger Company","Burgers",2,387,4,"(857) 233-4560","1100 Boylston StBoston, MA 02215","02215","30,726","51,218","21,896","Brookline"
"Tasty Burger","Burgers",1,735,4,"(617) 425-4444","1301 Boylston StBoston, MA 02215","02215","30,726","51,218","21,896","Brookline"
"Alden & Harlow","American (Traditional)",3,651,4,"(617) 864-2100","40 Brattle StCambridge, MA 02138","02138","68,127","112,348","34,994","Brookline"
"Alexs Chimis","Dominican",1,85,4,"(617) 522-5201","358 Centre StJamaica Plain, MA 02130","02130","69,576","90,455","34,961","Brookline"
"Clover","Vegetarian",1,137,4.5,"","5 Cambridge CtrCambridge, MA 02142","02142","61,141","88,669","1,823","Brookline"
"Boston Shawarma","Lebanese",1,234,4,"(617) 670-0460","315 Huntington AveBoston, MA 02115","02115","30,282","54,356","25,637","Brookline"
