"NAME","TYPE","PRICE","REVIEW_COUNT","STAR","TELL","ADDRESS","ZIPCODE","MEDIAN_SAL","MEAN_SAL","POP","city"
"Nanas Krispy Krunchy","American (Traditional)",1,21,3,"(781) 335-0009","336 Washington St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Fishtail Kitchen","Indian",2,84,4,"(781) 340-9770","532 Pond St  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Kellys Landing","American (Traditional)",2,39,3.5,"(781) 335-9899","159 Bridge St  Weymouth, MA 02191","02191","68,143","75,926","8,916","Weymouth"
"Express Pizza N Grill","Pizza",2,15,3.5,"(781) 331-1400","583 North St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Bobs Muffin Shop","Breakfast & Brunch",1,41,4.5,"(781) 337-5028","17 Union St  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Dawn Til Dusk","Coffee & Tea",1,11,4,"(781) 331-3860","90 Pond St  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Brothers Roast Beef & Pizza","Pizza",1,42,3.5,"(781) 331-5551","148 Washington St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Cannolis","Italian",2,19,3,"(781) 331-3664","836 Washington St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Athens Pizza","Pizza",1,17,3.5,"(781) 331-6344","642 Middle St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Easters Country Kitchen","American (Traditional)",2,34,3.5,"(781) 337-4123","1385 Washington St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"The Next Page Cafe","Pizza",1,17,3.5,"(781) 340-1300","550 Broad St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Chinatown Restaurant","Chinese",1,9,4,"(781) 335-4828","1455 Commercial St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"The Grill & I","American (Traditional)",1,8,3.5,"(781) 337-8678","186 Washington Street  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Main Street Deli and Pizza","Sandwiches",2,48,3.5,"(781) 340-0731","409 Washington St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Hearth n Kettle","American (Traditional)",1,74,3,"(781) 331-7007","151 Main St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Tio Juans Margaritas Mexican Restaurant","Mexican",2,61,3,"(781) 331-0303","765 Bridge St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Napoli Pizza","Pizza",2,33,3.5,"(781) 331-7701","81 Washington St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Peppercornz","Italian",1,69,3,"(781) 331-9931","1037 Main St  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Pleasant St Deli and Grill","Italian",2,4,4.5,"(781) 331-2700","451 Pleasant St  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Cathay Center","Chinese",2,55,3.5,"(781) 337-1856","211 Bridge St  Weymouth, MA 02191","02191","68,143","75,926","8,916","Weymouth"
"Uncle Charlies Finer Diner","Breakfast & Brunch",1,57,2.5,"(781) 337-3889","1496 Main St , Rt 18  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"99 Restaurant & Pub","American (Traditional)",2,24,3.5,"(781) 340-9000","1094 Main Street  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Memphis Joes BBQ","Barbeque",2,67,3,"(781) 337-5800","450 Washington St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Louies Pizza & Roast Beef","Salad",1,12,2,"(781) 331-7001","1600 Main St  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Hajjars Restaurant","American (Traditional)",2,17,4,"(781) 340-1870","969 Washington St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Jackson Square Tavern","Bars",2,21,3,"(781) 337-0100","1530 Commercial St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Margaritas","Mexican",2,19,3,"","803-869 Bridge St  Weymouth, MA 02191","02191","68,143","75,926","8,916","Weymouth"
"Kcs Pub & Grill","Restaurants",1,2,3,"(781) 340-6666","1284 Washington Street  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Indian Delight","Indian",2,88,4,"(781) 331-0700","428 Washington St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Siam 1st","Thai",2,31,3.5,"(781) 340-3899","1616 Main St  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Sunnyside Up","Breakfast & Brunch",1,6,4,"(781) 340-6491","400 Bridge St  Weymouth, MA 02191","02191","68,143","75,926","8,916","Weymouth"
"Donut King","Coffee & Tea",2,16,3.5,"(781) 335-0524","411 Middle St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Bloomy Rind","Cheese Shops",2,56,4,"(781) 740-1001","21 Main StHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Gabriellas","Pizza",2,12,5,"(781) 340-0000","1690 Main St  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Bucks Bar & Grill","Restaurants",1,6,4,"(781) 337-9905","416 Middle Street  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Burtons Grill","American (New)",2,166,2,"(781) 749-1007","94 Derby StHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"The Lobster Stop","Seafood",2,155,4,"(617) 405-4760","723 Washington StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Four Square Restaurant & Bar","Burgers",2,91,4.5,"(781) 848-4448","16 Commercial StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Sintra Restaurant","American (New)",3,93,4,"(781) 848-1151","906 Washington StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"CeCes Pizza And Catering","Pizza",2,14,3.5,"(781) 331-2223","4 Union St  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Jade Chef","Restaurants",1,4,3.5,"(781) 337-2500","585 North Street  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Peking Kitchens","Chinese",1,16,3.5,"(781) 335-2222","35 Washington St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Micheles Ice Cream & Sandwich Shoppe","Sandwiches",1,13,3.5,"(781) 331-2988","330 Bridge St  Weymouth, MA 02191","02191","68,143","75,926","8,916","Weymouth"
"Friendlys","Burgers",2,25,4,"(781) 337-6353","415 Washington Street  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Cielo Mexican Restaurant","Mexican",2,114,1.5,"(781) 519-4454","1209 Washington StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"The Townshend","American (New)",2,103,4,"(617) 481-9694","1250 Hancock StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Tennessees Real BBQ Real Fast","Barbeque",2,136,4.5,"(781) 843-0999","173 Pearl StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Cannolis Restaurant","Italian",2,13,4,"(781) 331-3664","920 Washington St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Papa Ginos Pizzeria","Pizza",2,10,2,"(781) 331-2660","770 Washington St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Cream etc","Breakfast & Brunch",2,28,3.5,"(781) 982-9400","1209 Bedford StAbington, MA 02351","02351","75,850","83,124","14,614","Weymouth"
"KFC","Fast Food",1,5,5,"(781) 337-3266","298 Washington St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Marias Restaurant","Italian",2,102,1,"(781) 843-3730","240 Quincy AveBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"The Fat Cat","American (New)",2,1001,4,"(617) 471-4363","24 Chestnut StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Gennaros Eatery","Italian",2,263,4,"(617) 773-1500","12 Blanchard RdQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Easy Pie","Pizza",2,151,4,"(781) 848-8110","1701 Washington StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Ichiban","Chinese",2,82,4,"(781) 356-6388","462 Quincy AveBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Pho Countryside","Vietnamese",1,221,4,"(617) 328-8831","217A Quincy AveQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"The Quarry Restaurant & Lounge","Italian",3,88,4,"(781) 340-7300","415 Whiting StHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Maggys Lounge","Bars",2,61,4,"(617) 481-5141","609 Washington StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Olympian Diner & Restaurant","Diners",2,35,3.5,"(781) 848-8505","17 Hancock StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Gusto Pizzeria","Pizza",1,28,4.5,"(781) 335-0295","1305 Pleasant StEast   Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Scarlet Oak Tavern","American (New)",1,262,4.5,"(781) 749-8200","1217 Main StHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Legal C Bar","Seafood",3,80,4,"(781) 556-0010","96 Derby StHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Dangelo Sandwich Shops","Restaurants",2,2,4,"(781) 331-4777","208 Main Street  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Golden Dragon","Chinese",2,6,4,"(781) 337-8881","35 Pleasant St  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Angelos Coal Fired Pizza","Pizza",1,141,3,"(617) 302-3200","1657 Hancock StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Sake Japanese Restaurant","Japanese",2,65,3.5,"(781) 849-1900","910 Washington StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Yummy House","Chinese",2,77,4,"(781) 337-3888","1212 Washington Street  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Alma Nove","Italian",2,8,2,"(781) 749-3353","22 Shipyard DrHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Strawberry Fair Restaurant","Breakfast & Brunch",3,283,3.5,"(781) 878-7878","14 Pond StNorwell, MA 02061","02061","106,730","144,569","9,785","Weymouth"
"Gourmet Oriental","Chinese",2,103,4,"(781) 337-8008","625 Washington St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Southside Tavern","American (Traditional)",2,42,2,"(781) 848-0511","941 Washington StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Johnny Konos Bar & Grill","Bars",2,83,3.5,"(781) 335-9623","269 Park Ave  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Little Duck Thai Restaurant","Thai",2,237,4,"(617) 479-3157","57 Granite StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Craigs Cafe","Breakfast & Brunch",1,174,4,"(617) 770-9271","1354 Hancock StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Alba Restaurant","Italian",3,224,3.5,"(617) 376-2522","1486 Hancock StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Tosca","Italian",2,124,4,"(781) 740-0080","14 North StHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Wahlburgers","Burgers",3,724,3.5,"(781) 749-2110","19 Shipyard DrHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Panda Palace","Chinese",2,5,4,"(781) 337-8881","35 Pleasant St Ste 3119  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Papa Ginos Pizzeria","Pizza",1,183,4,"(781) 340-3385","765 Bridge St  Weymouth, MA 02191","02191","68,143","75,926","8,916","Weymouth"
"Kristins Breakfast & Lunch","Breakfast & Brunch",1,163,4.5,"(781) 843-2022","349 Washington StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Falafel King","Falafel",1,64,4,"(617) 773-0100","1504 Hancock StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"The Snug","Irish",2,89,4,"(781) 749-9774","114 North StHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Cagneys Restaurant & Pub","American (Traditional)",2,108,3.5,"(617) 847-3940","214 Washington StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Not Your Average Joes","American (New)",2,352,4.5,"(781) 616-6160","111 Pond StNorwell, MA 02061","02061","106,730","144,569","9,785","Weymouth"
"Pho & Pad Thai","Thai",2,13,3.5,"(781) 848-8288","373 Washington StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"McDonalds","Fast Food",1,2,4,"(781) 337-3038","90 Main Street  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Grumpy Whites","American (Traditional)",2,156,1,"(617) 770-2835","211 Sea StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Thai Noodle Bar","Thai",2,38,4,"(617) 689-8847","501 Washington StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Burger King","Burgers",2,7,4,"(617) 335-4606","393 Washington St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"El Sarape","Mexican",2,227,1.5,"(781) 843-8005","5 Commercial StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Quans Kitchen","Chinese",2,45,3.5,"(781) 337-7826","427 Washington St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Jacs Cafe","American (New)",2,18,3,"(339) 788-9917","86 VFW DrRockland, MA 02370","02370","62,855","74,684","17,665","Weymouth"
"The Fours Quincy","American (Traditional)",2,210,4.5,"(617) 934-4792","15 Cottage AveQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"The Inn At Bay Pointe","American (Traditional)",2,145,3.5,"(617) 472-3200","64 Washington CtQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Legal Sea Foods","Seafood",3,126,3.5,"(781) 817-1292","30 Forbes RdBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"New England House of Pizza","Pizza",1,33,3.5,"(781) 849-7771","133 Howard StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Fressers Delicatessen","Delis",1,71,4,"(781) 961-4383","1097 N Main StRandolph, MA 02368","02368","65,118","74,837","30,999","Weymouth"
"Wild Ginger","Thai",2,67,4.5,"(781) 347-4702","124 Washington StNorwell, MA 02061","02061","106,730","144,569","9,785","Weymouth"
"Plaza Azteca","Mexican",2,126,4,"(781) 875-3079","6 Whiting StHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Bistro Chi","Chinese",2,157,3.5,"(617) 773-3000","37 Cottage AveQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Ts Cafe","Cafes",1,24,4,"(781) 767-1579","228 Union StHolbrook, MA 02343","02343","62,560","74,251","10,705","Weymouth"
"Bellas Restaurant","Italian",2,85,4.5,"(781) 871-5789","933 Hingham StRockland, MA 02370","02370","62,855","74,684","17,665","Weymouth"
"Granite Street Cafe","Irish",1,62,3,"(617) 328-7774","378 Granite StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Caffe Tosca","Italian",2,69,4,"(781) 740-9400","15 North StHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Saras Pizza Palace","Pizza",1,16,3.5,"(781) 963-0351","424 N Franklin StHolbrook, MA 02343","02343","62,560","74,251","10,705","Weymouth"
"Wild Willys Burgers","American (New)",2,157,4.5,"(617) 934-6821","588 Washington StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Stars On Hingham Harbor","Seafood",2,133,3.5,"(781) 749-3200","2 Otis StHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Caffe Bella","Italian",3,91,3.5,"(781) 961-7729","19 Warren StRandolph, MA 02368","02368","65,118","74,837","30,999","Weymouth"
"The Fox & Hound Wood Grill & Tavern","American (Traditional)",2,260,4,"(617) 471-4030","125 Sea StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Crows Landing","American (New)",2,31,3.5,"(781) 749-2400","6 Crow Point LnHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Omoto Garden","Chinese",2,19,4,"(781) 878-5690","1501 Bedford StAbington, MA 02351","02351","75,850","83,124","14,614","Weymouth"
"Lynwood Cafe","Pizza",1,203,4,"(781) 963-3100","320 Center StRandolph, MA 02368","02368","65,118","74,837","30,999","Weymouth"
"Coops Bar & Grille","Bars",2,110,4,"(617) 472-2667","520 Washington StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Peel Pizza","Pizza",1,34,4,"(781) 740-2775","73 South StHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Fairy Cafe","Coffee & Tea",2,108,4.5,"(617) 773-8880","16 Brook StQuincy, MA 02170","02170","64,309","77,390","19,203","Weymouth"
"Georgiannas","Pizza",1,26,3.5,"(781) 849-4700","611 Pond StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"J Garden","Chinese",1,36,4,"(617) 770-9898","59 Franklin StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Pizza By Design","Pizza",1,260,4,"(781) 331-9221","148 Washington Street  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Tonys Clam Shop","Seafood",2,60,3.5,"(617) 773-5090","861 Quincy Shore DrQuincy, MA 02170","02170","64,309","77,390","19,203","Weymouth"
"China Chopstick Company","Cantonese",2,56,4.5,"(617) 471-9277","148 Granite StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Pho 98","Vietnamese",2,15,2,"(781) 963-1899","92 N Main StRandolph, MA 02368","02368","65,118","74,837","30,999","Weymouth"
"Papa Johns","Pizza",2,52,3.5,"(781) 812-0789","850 Washington St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Zendo Bistro","Cafes",2,50,3.5,"(781) 749-8484","25 Shipyard DrHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"N&H Saigon Subs - Temp. CLOSED","Sandwiches",2,65,3.5,"(781) 963-8800","1185 N Main StRandolph, MA 02368","02368","65,118","74,837","30,999","Weymouth"
"Burkes Seafood","Seafood",1,176,4.5,"(617) 328-9765","61 Billings RdQuincy, MA 02171","02171","66,808","80,719","16,610","Weymouth"
"Boston Market","Comfort Food",2,154,4.5,"(781) 335-0777","836 Washington St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Royal Hotpot Sushi & Bar","Sushi Bars",2,140,3,"(617) 481-4874","227 ParkingwayQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Subway","Fast Food",2,NA,4,"(781) 331-8222","662 Washinton St  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Vincents Asian Bistro","Chinese",1,46,4,"(781) 885-0365","1160 N Main StRandolph, MA 02368","02368","65,118","74,837","30,999","Weymouth"
"B. Good","Burgers",2,78,3.5,"(781) 741-5393","98 Derby StHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Cafe Asiana","Thai",1,69,3.5,"(781) 843-0883","25 Pearl StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Spazio","Italian",2,46,3.5,"(781) 849-1577","200 Quincy AveBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Players Sports Bar & Grille","Sports Bars",2,38,3,"(781) 681-9999","86 VFW DrRockland, MA 02370","02370","62,855","74,684","17,665","Weymouth"
"TNT Restaurant and Cafe","Breakfast & Brunch",2,3,3.5,"(339) 499-4866","75 Finnell Dr  Weymouth, MA 02188","02188","65,251","80,495","13,828","Weymouth"
"Seasons Cafe and Deli","Delis",1,11,2,"(781) 871-2800","938 Hingham StRockland, MA 02370","02370","62,855","74,684","17,665","Weymouth"
"Wamps Pizzeria","Pizza",1,33,4,"(781) 843-4477","733A Granite StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Pho 89","Vietnamese",2,39,4,"(781) 963-4121","937 N Main StRandolph, MA 02368","02368","65,118","74,837","30,999","Weymouth"
"Extreme Pita","Fast Food",1,43,4,"(781) 659-7482","400 Washington StNorwell, MA 02061","02061","106,730","144,569","9,785","Weymouth"
"Sher-A-Punjab","Indian",2,182,4.5,"(617) 786-1010","1237 Hancock StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Cucina Mia Cafe and Deli","Delis",1,40,4,"(617) 479-1946","94 Washington StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"McKays Breakfast and Lunch","Breakfast & Brunch",1,108,4.5,"(617) 773-0099","144 Franklin StreetQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Boathouse Bistro","Italian",2,22,3.5,"(781) 749-3777","19 Shipyard DrHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"Boston Kitchen","Pizza",2,25,4,"(781) 848-9100","217 Quincy AveBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Baileys Package Store","Beer, Wine & Spirits",1,NA,3.5,"(781) 337-1690","74 Pleasant St  Weymouth, MA 02190","02190","74,205","89,585","16,780","Weymouth"
"Chungs Asian Cuisine","Chinese",2,34,2,"(781) 817-5182","731 Granite StBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"The Healthy Kitchen","American (Traditional)",1,29,3,"(617) 471-3463","110 Willard StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Fuji Restaurant","Japanese",2,237,4,"(617) 773-0888","698 Hancock StQuincy, MA 02170","02170","64,309","77,390","19,203","Weymouth"
"The Lobster Barn","Seafood Markets",2,26,4,"(781) 871-2433","996 Hancock StAbington, MA 02351","02351","75,850","83,124","14,614","Weymouth"
"Pho So 1 Boston","Vietnamese",1,165,4,"(781) 961-6500","51 Memorial PkwyRandolph, MA 02368","02368","65,118","74,837","30,999","Weymouth"
"Rozafa Mediterranean Bistro","Mediterranean",2,37,4,"(617) 657-5111","1089 Hancock StQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Weymouth House of Pizza","Pizza",1,25,3.5,"(781) 337-6996","779 Broad StEast   Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Kama Lounge","Asian Fusion",2,127,4,"(617) 773-3001","39 Cottage AveQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"Dominos Pizza","Pizza",3,11,2.5,"(781) 682-9000","824 Washington St  Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
"Dinas Pizza","Pizza",2,22,4,"(781) 871-1188","930 Hingham StRockland, MA 02370","02370","62,855","74,684","17,665","Weymouth"
"Holbrook House of Pizza","Pizza",1,19,4,"(781) 767-3700","31 N Franklin StHolbrook, MA 02343","02343","62,560","74,251","10,705","Weymouth"
"The Cheesecake Factory","Desserts",2,209,3,"(781) 849-1001","250 Granite StreetBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Oriental Gourmet Japanese & Chinese Cuisine","Chinese",1,32,4,"(781) 986-2622","41 N Main StRandolph, MA 02368","02368","65,118","74,837","30,999","Weymouth"
"Pan Asia Cafe & Grille","Chinese",2,42,3.5,"(781) 848-4455","211 Quincy AveBraintree, MA 02184","02184","77,129","95,668","33,731","Weymouth"
"Malai Thai Restaurant","Thai",2,68,4,"(781) 963-0012","266 N Main StRandolph, MA 02368","02368","65,118","74,837","30,999","Weymouth"
"Crow Point Pizzeria","Pizza",1,61,4,"(781) 741-5400","185 Lincoln StHingham, MA 02043","02043","99,910","146,972","19,867","Weymouth"
"The Wheelhouse Diner","Diners",1,176,4,"(617) 328-3666","453 Hancock StQuincy, MA 02171","02171","66,808","80,719","16,610","Weymouth"
"Kellys Cellar","Irish",2,65,3.5,"(617) 770-7900","1546 Rear Hancock StreetQuincy, MA 02169","02169","56,647","69,210","52,278","Weymouth"
"The Venetian Restaurant","Italian",2,38,3.5,"(781) 277-2521","909 Broad StEast   Weymouth, MA 02189","02189","62,491","73,956","14,455","Weymouth"
