"NAME","TYPE","PRICE","REVIEW_COUNT","STAR","TELL","ADDRESS","ZIPCODE","MEDIAN_SAL","MEAN_SAL","POP","city"
"Shabu Restaurant","Japanese",2,296,3.5,"(617) 689-0288","397 Hancock St  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"China Chopstick Company","Cantonese",2,60,4,"(617) 471-9277","148 Granite St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Sher-A-Punjab","Indian",2,182,3.5,"(617) 786-1010","1237 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Pho Linh","Vietnamese",1,95,4,"(617) 328-9600","409 Hancock St  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"KOI Japanese Cuisine","Japanese",2,104,3.5,"(617) 689-0088","21 Beale St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Cucina Mia Cafe and Deli","Delis",1,40,3.5,"(617) 479-1946","94 Washington St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"J Garden","Chinese",1,36,4.5,"(617) 770-9898","59 Franklin St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Thai Noodle Bar","Thai",2,38,4,"(617) 689-8847","501 Washington St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Royal Hotpot Sushi & Bar","Sushi Bars",2,140,4,"(617) 481-4874","227 Parkingway  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"The Clam Box","Seafood",2,125,3,"(617) 773-6677","789   Quincy Shore Dr  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Kellys Cellar","Irish",2,38,3.5,"(617) 770-7900","1546 Rear Hancock Street  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Taipei Cuisine","Taiwanese",2,77,3.5,"(617) 328-4188","68 Billings Rd  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Kama Lounge","Asian Fusion",2,127,3.5,"(617) 773-3001","39 Cottage Ave  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Assembly","American (Traditional)",2,131,4,"(617) 302-4987","425 Hancock St  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Hakata Ramen","Ramen",2,60,3.5,"(617) 773-8828","673 Hancock St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Saigon Corner","Chinese",1,51,3.5,"(617) 770-9333","24 Billings Rd  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Fish n Chicken","American (Traditional)",1,39,3.5,"(617) 770-0106","110 Willard Street  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Big Boss Pantry","Chinese",1,26,4,"(617) 689-8866","10-16 Brook St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"I Love Italian Pizza","Pizza",1,81,3.5,"(617) 770-5650","68 Newbury Ave  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"The Inn At Bay Pointe","American (Traditional)",2,145,4,"(617) 472-3200","64 Washington Ct  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Crystal Jade Restaurant & Bar","Vietnamese",2,33,3.5,"(617) 481-5587","706 Hancock St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Coops Bar & Grille","Bars",2,110,3.5,"(617) 472-2667","520 Washington St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Wild Willys Burgers","American (New)",2,157,3.5,"(617) 934-6821","588 Washington St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Mondis Pizza","Pizza",2,42,3.5,"(617) 786-0300","33 Cottage Ave  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Fowler House Cafe","American (Traditional)",2,84,3.5,"(617) 773-9000","1049 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Falafel King","Mediterranean",1,7,3.5,"","690 Hancock St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"McKays Breakfast and Lunch","Breakfast & Brunch",1,108,4,"(617) 773-0099","144 Franklin Street  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Paddy Barrys","Irish",1,20,4,"(617) 770-3620","1574 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Fuji 1546 Restaurant and Bar","Sushi Bars",2,270,4,"(617) 770-1546","1546 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Clash of the Ash","Pubs",1,14,3,"(617) 376-0030","1464 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Korean Grille","Korean",2,61,4,"(617) 472-1006","1429 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"The China Restaurant and Sports Bar","Sports Bars",2,109,3.5,"(617) 786-8890","681 Hancock St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Spukies n Pizza","Pizza",1,57,3,"(617) 376-0003","15 Copeland St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Old Railroad Cafe","Pizza",1,52,3.5,"(617) 770-0441","273 Willard St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Imperial Terrace","Chinese",1,40,3.5,"(617) 471-2255","105 Sea St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Iron Furnace","American (Traditional)",2,39,3.5,"(857) 252-0050","1495 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Schoolhouse Pizza","Pizza",1,198,3.5,"(617) 770-3141","3 School St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"JNJ Turo Turo","Filipino",1,81,3.5,"(617) 471-8876","143 Water St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Bravo Pizzeria","Pizza",1,35,4,"(617) 471-3300","531 Washington St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Goal Post Bar & Grille","American (Traditional)",1,12,4,"(617) 471-6306","226 Water St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Acapulcos Mexican Family Restaurant & Cantina","Mexican",2,161,4,"(617) 479-1900","1388 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Gunther Tooties","Breakfast & Brunch",1,147,3.5,"(617) 471-1866","1253 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"China Pearl","Dim Sum",2,135,3.5,"(617) 773-9838","237   Quincy Ave  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"L&C Asian Restaurant","Japanese",4,20,3,"(617) 328-3288","47-49 Billings Rd  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Ming Restaurant","Chinese",2,31,4,"(617) 328-2006","1 Brook St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Pasta & Pizza Caffe","Italian",1,12,3,"(617) 472-9464","110 Willard St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Hancock Tavern","Bars",2,73,4,"(617) 472-5554","668 Hancock St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Crown Royal Bakery & Cafe","Cantonese",1,19,3.5,"(617) 376-8889","11 Brook St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Alfredos Restaurant","Italian",2,70,3,"(617) 472-1115","75 Franklin St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Boston Baklava","Bakeries",1,15,3,"(617) 955-3475","419 Hancock St  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Brothers Roast Beef","Pizza",1,66,4.5,"(617) 774-1110","1610 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"La Paloma Mexican Restaurant","Mexican",2,261,3.5,"(617) 773-0512","195 Newport Ave  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Emmas Breakfast","Breakfast & Brunch",1,75,3.5,"(617) 328-3337","258 Willard St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Banh Mi Ba Le","Vietnamese",1,40,3.5,"(617) 773-8053","219   Quincy Ave  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Quincy Cafe","American (Traditional)",1,24,3.5,"(617) 405-4898","210 Washington St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Vivi Bubble Tea Cafe Quincy","Bubble Tea",1,55,3.5,"(617) 770-0088","389 Hancock St  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"The Pizza Connection Plus","Pizza",1,62,3.5,"(617) 472-9090","41 Safford St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"The Early American","Breakfast & Brunch",1,102,4,"(617) 328-8225","1054 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Sabatinos Italian Kitchen","Italian",1,17,3.5,"(617) 481-8120","1239 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"The Granite Rail Tavern","American (Traditional)",1,11,3,"(617) 479-2726","16 Cottage Ave  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Papas Roast Beef and Pizza","Pizza",1,13,3.5,"(617) 773-7400","15 Scammell St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Jimmy Johns","Sandwiches",2,6,3.5,"(617) 302-3707","1250 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"China Jade","Chinese",1,39,3.5,"(617) 328-0999","195 Newport Ave  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Hancocks Steak & Seafood-Quincy Marriott","Steakhouses",1,37,3,"(617) 774-2077","1000 Marriott Dr  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Beachside Johnnys","Food Stands",2,3,3.5,"(617) 471-3251","793   Quincy Shore Dr  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Taiyou Shabu & Sushi","Japanese",2,96,4.5,"(617) 773-6888","235A   Quincy Ave  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Nicks Pizza & Subs","Pizza",1,28,3,"(617) 471-6181","65 Granite St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Grand Chinatown","Chinese",2,66,3.5,"(617) 472-6868","21A-25 Billings Rd  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Crossing Nines","American (New)",2,8,2.5,"(617) 689-1900","100 Quarry Hills Dr  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Kilroys Irish Pub","Irish",2,17,4,"(617) 774-2080","1000 Crown Colony Dr  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Spettus Steak House","Brazilian",2,34,3.5,"(617) 934-1663","35 Independance Ave  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Buccinis Mister Sub","Sandwiches",1,77,3.5,"(617) 328-9764","64 Billings Rd  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"99 Restaurant & Pub","American (Traditional)",2,61,3.5,"(617) 472-5000","59 Newport Avenue  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Angelinas Pizza","Pizza",1,63,3,"(617) 328-7827","1437 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"New Mandarin King","Japanese",2,18,3.5,"(617) 786-8889","656 Washington St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Wendys","Burgers",1,16,3.5,"(617) 472-3981","520 Southern Artery  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Fuzhou Gourmet","Chinese",1,3,2.5,"(617) 328-1631","10 Brook St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Cronins Publick House","American (Traditional)",1,26,4.5,"(617) 786-9804","23 Des Moines Rd  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Mignosas Fruit Basket","Fruits & Veggies",2,37,3.5,"(617) 471-9715","148 Granite St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Gaveston Cafe","Cafes",1,8,4,"(617) 471-9101","333 Victory Rd  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Dairy Freeze","Ice Cream & Frozen Yogurt",1,60,4.5,"(617) 471-9768","635 Adams St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Sams Restaurant","Diners",1,27,3.5,"(617) 471-6767","36 School St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Websters Eatery","Middle Eastern",2,29,3,"(617) 479-5459","13 Scammell St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Siros Restaurant & Blue","Italian",3,92,3,"(617) 472-4500","307 Victory Rd  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Kuchipudi","Indian",2,26,2.5,"(617) 302-2668","271   Quincy Ave  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Napoli Pizzeria","Pizza",1,46,3,"(617) 471-9090","1570 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Darcys Village Pub","Pubs",2,29,4,"(617) 472-9213","93 Willard St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Boston Market","American (Traditional)",1,21,3.5,"(617) 774-1155","126 Granite St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Carmines Cafe","Cafes",1,15,4.5,"(617) 479-4404","69 Huckins Ave  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Port 305","American (Traditional)",2,126,3,"(617) 302-4447","305 Victory Rd  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"The Chantey At Marina Bay","Bars",2,25,3.5,"(617) 847-4215","333 Victory Rd  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Copeland Street Sub & Pizza","Pizza",1,67,3,"(617) 770-3350","150 Copeland St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Shabu Restaurant","Japanese",2,NA,5,"(617) 682-7109","385 Hancock Ave  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Great Chow","Chinese",2,117,3,"(617) 328-8918","17 Beale St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Chipotle Mexican Grill","Mexican",1,103,2.5,"(617) 328-0413","70 Newport Ave  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Louis","American (Traditional)",2,32,3.5,"(617) 481-1980","1269 Sea St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Quincy House Of Pizza","Pizza",1,16,3.5,"(617) 481-9186","379 Washington St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"The Chowder House","Seafood",2,13,3.5,"(617) 773-9532","97 Willard St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"The Tavern","American (Traditional)",2,68,3.5,"(617) 689-1900","100 Quarry Hills Dr  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Mama Bears Pizzeria","Pizza",1,11,3,"(617) 773-1100","61 Franklin St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Panera Bread","Sandwiches",2,71,3,"(617) 328-5473","200 Hancock Street  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Sofia Pizza House","Italian",2,22,3.5,"(617) 471-0004","45 Billings Rd  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Super Chef Pizza","Pizza",1,50,3.5,"(617) 479-3100","195 Newport Ave  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"OBriens Bakery","Bakeries",1,21,3,"(617) 472-4025","11 Vernon St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Lucky Dragon","Chinese",2,22,4,"(617) 479-7393","21 Scammell St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Romanzza Pizzeria & More","Pizza",1,36,3,"(617) 471-6444","134 Washington St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Revel","Lounges",2,6,3,"(617) 481-8467","79 Parkingway  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"The Adams Pub","American (Traditional)",2,21,3.5,"(617) 328-1500","29 Hancock St  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Villa Rosa Restaurant","Italian",2,69,2.5,"(617) 773-0095","705 Adams St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Peking Kitchens","Chinese",1,30,2.5,"(617) 328-8860","1659 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Cafe De Paris","French",2,14,2.5,"(617) 472-9311","93 Willard St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Tonys House Of Pizza","Pizza",2,40,3.5,"(617) 472-8868","662 Hancock St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"The View Restaurant & Tavern","American (Traditional)",1,4,3,"(617) 770-2500","357 W Squantum St  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Applebees","American (Traditional)",2,46,4,"(617) 328-9443","200 Hancock St  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Matteos Pizza & Subs","Pizza",2,12,2.5,"(617) 328-0628","243 Atlantic St  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Davids Pizza","Pizza",2,27,3.5,"(857) 327-8226","218 W Squantum St  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Harrys Pizza & Seafoods","Pizza",1,40,3.5,"(617) 479-8270","405 Sea St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"The Common Market Restaurants","American (Traditional)",2,17,3,"(617) 773-9532","97 Willard St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Hoffbrau Bar and Grill","Bars",2,4,3,"","400 Sea St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"The Half Door","Pubs",1,47,3,"(617) 472-8600","1516 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"WaterClub","American (Traditional)",2,47,3,"(617) 328-6500","319 Victory Rd  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Papa Ginos Pizzeria","Pizza",2,27,3.5,"(617) 786-9088","100 Granite St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"KFC","Chicken Wings",1,13,2.5,"(617) 471-4742","707 Hancock St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Taco Bell","Fast Food",1,37,2,"(617) 471-4742","707 Hancock St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Elks Home of Quincy","Restaurants",2,3,2.5,"(617) 472-2223","254 Quarry Street  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Coffee Express & More","Coffee & Tea",2,5,3.5,"(617) 479-0555","64 E Howard Street  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Time Out Pizza & Grill","Pizza",2,21,4.5,"(617) 479-2300","524 Sea St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Quincy Wok","Chinese",3,10,2.5,"(617) 328-8588","25 Copeland St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Saigon Seafood Restaurant","Seafood",2,17,2,"(617) 265-1008","268 Adams St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Papa Ginos Pizzeria","Pizza",2,NA,4,"(617) 770-3444","1 Beale St  Quincy, MA 02170","02170","64,309","77,390","19,203","Quincy"
"Over Eazy","Breakfast & Brunch",1,3,4.5,"(617) 302-3419","1259 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Evolinos Hand Pies","American (Traditional)",1,NA,1,"(617) 472-7437","103 Franklin St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"International House of Pancakes","Breakfast & Brunch",1,19,2.5,"(617) 770-9414","115 Parkingway St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Quincy Jade Restaurant","Chinese",2,18,2,"(617) 328-3808","22 Cottage Ave  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Papa Johns Pizza","Pizza",1,82,4,"(617) 481-5373","657 Southern Artery  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Ichiban","Chinese",2,11,1.5,"(781) 356-6388","462   Quincy AveBraintree, MA 02184","02184","77,129","95,668","33,731","Quincy"
"Dangelo","Sandwiches",2,NA,4,"(617) 689-0522","270 Hancock St  Quincy, MA 02171","02171","66,808","80,719","16,610","Quincy"
"Hy Vee","Chinese",1,NA,4,"","1300 Harrison St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Burger King","Burgers",1,15,1.5,"(617) 471-1248","62 Granite St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Tung Long Garden","Chinese",2,9,3,"(617) 847-6998","1250 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Main Street Cafe","Cafeteria",1,NA,3,"(617) 328-2246","1900 Crown Colony Dr  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Kilroys Cafe","Irish",1,3,3,"(617) 773-1170","132 E Howard St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"5 Star Pizza","Pizza",3,25,3,"(617) 471-5555","148 Granite St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Five Star Pizza","Pizza",2,2,1,"(617) 471-1743","1070 Hancock St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Ichiro Sushi","Sushi Bars",2,76,4,"(617) 698-8832","538A Adams StMilton, MA 02186","02186","98,712","125,636","26,112","Quincy"
"DAngelo","Sandwiches",2,4,3,"(617) 770-1503","480 Southern Artery Rt 3A  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Marias Restaurant","Italian",1,102,4,"(781) 843-3730","240   Quincy AveBraintree, MA 02184","02184","77,129","95,668","33,731","Quincy"
"Manet Lunch","Pizza",2,2,3,"(617) 471-7698","1099 Sea Street  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Legal Sea Foods","Seafood",3,126,3.5,"(781) 817-1292","30 Forbes RdBraintree, MA 02184","02184","77,129","95,668","33,731","Quincy"
"Creation","Pizza",1,183,4,"(617) 472-9464","110 Willard Street  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Black Water Tavern","Irish",2,65,3.5,"(617) 770-0144","35 Washington St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Burger King","Fast Food",1,2,3,"(617) 479-4975","670 Adams St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Cafe Gypsy Girl","Pizza",3,2,1,"(617) 773-7400","15 Scammell St  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"Steel & Rye","American (Traditional)",1,7,2.5,"(617) 690-2787","95 Eliot StMilton, MA 02186","02186","98,712","125,636","26,112","Quincy"
"Consumer Credit Counseling Service","Pizza",2,306,4,"(617) 984-0644","144 Washington Street  Quincy, MA 02169","02169","56,647","69,210","52,278","Quincy"
"New England House of Pizza","Pizza",2,33,4,"(781) 849-7771","133 Howard StBraintree, MA 02184","02184","77,129","95,668","33,731","Quincy"
"Passport","Tapas/Small Plates",2,120,4,"(339) 201-4189","61 Washington StWeymouth, MA 02188","02188","65,251","80,495","13,828","Quincy"
